year,state,state_name,income_mean_bottom,income_mean_upper,income_mean_top,share_bottom,share_upper,share_top,n_bottom_50,n_upper_49,n_top_1,total,total_agi
2021,HI,Hawaii,26384.474548060476,121284.22976156403,1468072.1220527047,0.15110856589508279,0.6807254703598998,0.1681659637450174,324435.0,317947.0,6489.0,648871.0,56648324.0
2022,HI,Hawaii,27380.42467188519,123662.38647830475,1533613.566131026,0.15275589277793913,0.676118182068019,0.1711259251540419,323591.0,317120.0,6472.0,647183.0,58001422.0
1997,IA,Iowa,11610.878155421247,50485.86332002115,433119.3658943992,0.166465607397108,0.7093414119274424,0.1241929806754494,658059.0,644897.82,13161.18,1316118.0,45899228.0
1998,IA,Iowa,12262.017296256498,52825.066407539634,491056.0628139107,0.1660356727499519,0.7009799711243367,0.1329843561257114,667676.5,654322.97,13353.53,1335353.0,49309047.0
1999,IA,Iowa,12762.07680882681,55648.805514691325,513843.83464301407,0.1645132133244528,0.7030097586018507,0.1324770280736965,672520.0,659069.6,13450.4,1345040.0,52170593.0
2000,IA,Iowa,13241.933587718722,58084.93707708137,489589.1249230455,0.1656132813398118,0.7119235437021249,0.1224631749580632,675563.0,662051.74,13511.26,1351126.0,54015960.0
2001,IA,Iowa,13606.61426695596,57417.328307149015,444273.4596380402,0.1727581290613511,0.7144263678710333,0.1128155030676154,669057.0,655675.86,13381.14,1338114.0,52695642.0
2002,IA,Iowa,11831.162241334649,59791.85619725157,441656.742930226,0.1492696826426268,0.7392857094492087,0.1114446079081645,663497.0,650227.0599999999,13269.94,1326994.0,52588982.0
2003,IA,Iowa,12735.424990524903,61482.52804253977,434547.6019575856,0.1559199464626943,0.7376766333402913,0.1064034201970143,662438.0,649189.24,13248.76,1324876.0,54107442.0
2004,IA,Iowa,20042.012467540244,58745.15538162777,467204.1835432503,0.2304836027898584,0.6620592208053825,0.107457176404759,667249.5,653904.51,13344.99,1334499.0,58021580.0
2005,IA,Iowa,20365.15163323981,63045.31316926853,470484.0272448197,0.2224259598154995,0.674802537941438,0.1027715022430625,673267.5,659802.15,13465.35,1346535.0,61643860.0
2006,IA,Iowa,20138.05913317008,67469.10056592432,490349.3821016837,0.2096300247445781,0.688282726008892,0.1020872492465298,689041.5,675260.67,13780.83,1378083.0,66192610.0
2007,IA,Iowa,18168.42382458062,66925.0905420473,489122.2404801028,0.1942368793884208,0.7011799398716055,0.1045831807399736,769328.0,753941.44,15386.56,1538656.0,71960985.0
2008,IA,Iowa,20087.204057516432,73397.38103317822,453851.6514806378,0.1986989290055226,0.7115127293035429,0.0897883416909344,707544.0,693393.12,14150.88,1415088.0,71528220.0
2009,IA,Iowa,21005.839132130808,71875.9898914613,427385.4737666405,0.2100751580475955,0.7044409244721072,0.0854839174802973,696002.0,682081.96,13920.04,1392004.0,69594645.0
2010,IA,Iowa,15783.145493382288,76629.01759723986,605954.3953146,0.1532363999899174,0.7291010337807977,0.1176625662292848,699963.5,685964.23,13999.27,1399927.0,72095310.0
2011,IA,Iowa,15807.929526004553,79301.34545342461,626894.8106136218,0.149045436318124,0.7327407135761174,0.1182138501057587,710532.5,696321.85,14210.65,1421065.0,75359890.0
2012,IA,Iowa,16713.017274212445,84022.92273217239,845883.883736535,0.1441110804059007,0.7100131170586703,0.1458758025354289,713355.0,699087.9,14267.1,1426710.0,82730033.0
2013,IA,Iowa,21520.52605552978,90600.86464531944,773509.9969474969,0.1710974118406394,0.7059108672634657,0.12299172089589487,655216.0,642113.0,13104.0,1310433.0,82412661.0
2014,IA,Iowa,22344.85539150729,93629.29815129322,855697.5380887475,0.1702914654370675,0.6992834855718774,0.13042504899105506,660307.0,647101.0,13206.0,1320614.0,86642418.58
2015,IA,Iowa,22922.729012176416,95515.6948535516,873800.6779661017,0.17105945473679984,0.6985252975778067,0.13041524768539353,663742.0,650468.0,13275.0,1327485.0,88944385.0
2016,IA,Iowa,23412.79217060208,96367.63444968249,856571.902276681,0.1734479005021943,0.6996374869665375,0.12691461253126823,661047.0,647826.0,13221.0,1322094.0,89231152.301
2017,IA,Iowa,24216.18328041407,99322.88465664744,937842.817212376,0.17259104310874446,0.6937258517551259,0.1336831051361297,665794.0,652478.0,13316.0,1331588.0,93417301.62
2018,IA,Iowa,25326.948367203127,103636.52587836208,998306.4781567923,0.17245967955752306,0.6915828289059711,0.1359574915365058,668393.0,655026.0,13368.0,1336787.0,98158335.0
2019,IA,Iowa,25400.242945353413,104173.75487806702,951671.6975602608,0.17335220467653764,0.6967494684684445,0.12989832685501776,682458.0,668810.0,13649.0,1364917.0,99996415.0
2020,IA,Iowa,24752.754253803796,105642.60125680649,1082341.364892637,0.16509582581240853,0.6905232249469672,0.1443809492406243,705545.0,691435.0,14111.0,1411091.0,105782093.0
2021,IA,Iowa,27270.00740143133,116789.19893585575,1330010.8632676709,0.1620094474771169,0.6799618895732124,0.1580286629496707,690407.0,676600.0,13808.0,1380815.0,116211766.0
2022,IA,Iowa,29440.432277866454,122266.00227992251,1407014.398379278,0.1659533219442132,0.6754191797365142,0.15862749831927261,691037.0,677216.0,13821.0,1382074.0,122591267.0
1997,ID,Idaho,11207.50368436939,47315.27131488084,480767.3348112207,0.1667986416600353,0.6900984147061091,0.1431029436338555,260468.0,255258.64,5209.36,520936.0,17501318.0
1998,ID,Idaho,11795.5919813962,49150.1689493234,516004.280102438,0.1678303189241638,0.6853331966799506,0.1468364843958854,266943.0,261604.14,5338.86,533886.0,18761513.0
1999,ID,Idaho,12244.15461713156,51954.29382434429,573756.9485690474,0.1640548856773016,0.6821939840121537,0.1537511303105445,272883.5,267425.83,5457.67,545767.0,20366524.0
2000,ID,Idaho,12765.583697790982,55704.880058009054,667761.0427603947,0.1581629623542582,0.6763685919121893,0.1654684457335525,279658.0,274064.84,5593.16,559316.0,22571641.0
2001,ID,Idaho,13122.815706964797,54102.48490892607,496132.24770212616,0.1725190449224383,0.6970329423338236,0.1304480127437379,281960.0,276320.8,5639.2,563920.0,21447540.0
2002,ID,Idaho,10056.58528772785,57125.81733986487,461601.6644908616,0.1336034120704701,0.743747486611519,0.1226491013180108,284871.0,279173.58,5697.42,569742.0,21442787.0
2003,ID,Idaho,11392.266039729637,57302.74869098959,473237.3940205265,0.1479251731832029,0.7291779014410702,0.1228969253757268,288963.0,283183.74,5779.26,577926.0,22254112.0
2004,ID,Idaho,18736.390982976944,55317.02841312172,525796.0109876986,0.2244873919794512,0.6495176121570783,0.1259949958634705,297141.0,291198.18,5942.82,594282.0,24800279.0
2005,ID,Idaho,19020.287507130637,62865.80700542301,566210.3324348609,0.206847961518132,0.66999990104888,0.1231521374329879,306966.0,300826.68,6139.32,613932.0,28226440.0
2006,ID,Idaho,18846.294571282702,69678.36110745522,590003.9070978946,0.1904990633311662,0.6902252973767037,0.1192756392921301,320513.0,314102.74,6410.26,641026.0,31708725.0
2007,ID,Idaho,17195.380500660824,65757.44200323113,562258.6254485233,0.185129775940229,0.6938018785866991,0.1210683454730717,361243.0,354018.14,7224.860000000001,722486.0,33553278.0
2008,ID,Idaho,17490.814538465886,65555.86805306948,520469.27605937474,0.1898184805112667,0.6972140108376985,0.1129675086510348,333361.5,326694.27,6667.2300000000005,666723.0,30717579.0
2009,ID,Idaho,20129.14433561264,62660.45664804303,469323.3777604826,0.221387057854732,0.6753774344133135,0.1032355077319543,328886.5,322308.77,6577.7300000000005,657773.0,29903301.0
2010,ID,Idaho,9716.585541266051,68639.17862798012,608844.5205078295,0.1089793584438933,0.7544469759299867,0.13657366562612,331645.5,325012.59,6632.91,663291.0,29569470.0
2011,ID,Idaho,9927.265349159805,70451.43717926851,628309.4509799585,0.108452196166747,0.7542662113010925,0.1372815925321605,335696.0,328982.08,6713.92,671392.0,30728223.0
2012,ID,Idaho,10384.519921824703,73843.835732986,842174.1463937053,0.1042675224434083,0.7266126484813651,0.1691198290752265,339610.0,332817.8,6792.2,679220.0,33823445.0
2013,ID,Idaho,18030.171171509843,80035.16937368338,784521.1466165413,0.16076150287007523,0.6993440322814193,0.13989446484850543,319212.0,312829.0,6384.0,638425.0,35801152.0
2014,ID,Idaho,18716.33582688096,83319.88819498438,867988.4696899584,0.15897862936957077,0.6935746642215389,0.14744670640889032,324170.0,317687.0,6483.0,648340.0,38164089.155
2015,ID,Idaho,19335.831750534944,85739.2031009939,918209.166040571,0.1588488309867066,0.6902819593772587,0.1508692096360347,332744.0,326089.0,6655.0,665488.0,40503175.0
2016,ID,Idaho,20048.712284444857,87902.09867279927,990523.0476260257,0.15911348711230977,0.6836693997428827,0.15721711314480757,341212.0,334388.0,6824.0,682424.0,42993597.464
2017,ID,Idaho,21017.223620866433,92571.11568022815,1000188.6758023289,0.1595336617026215,0.6886197802110724,0.15184655808630607,352087.0,345046.0,7042.0,704175.0,46384513.049
2018,ID,Idaho,22180.3386046306,97753.24536175492,1138854.6559823155,0.15757999625985444,0.6805990295017231,0.16182097423842237,361897.0,354660.0,7238.0,723795.0,50939194.0
2019,ID,Idaho,22496.817394044432,100186.80885840222,1177229.1228991596,0.15598568278018157,0.6807723427351773,0.16324197448464114,380820.0,373205.0,7616.0,761641.0,54923233.0
2020,ID,Idaho,22170.372962281897,104043.03577578349,1554756.7936468543,0.1428257260245923,0.6568600037895698,0.20031427018583792,402963.0,394904.0,8059.0,805926.0,62550636.0
2021,ID,Idaho,24871.8659782848,118831.53013520199,2150535.5596784167,0.13492446492887927,0.6317419664415078,0.2333335686296129,404233.0,396148.0,8085.0,808466.0,74515982.0
2022,ID,Idaho,26904.6566677471,121314.84919781808,1735423.0816451812,0.14905449737891238,0.6586543097323714,0.1922911928887163,407244.0,399099.0,8145.0,814488.0,73508416.0
1997,IL,Illinois,12408.835851682135,61970.27457416439,772097.5336559394,0.1400835846494839,0.6855919396199621,0.1743244757305539,2776576.0,2721044.48,55531.52,5553152.0,245953699.0
1998,IL,Illinois,12873.019221553286,65407.5445312574,869944.9210118356,0.1364081842947861,0.6792254210477576,0.1843663946574562,2818069.5,2761708.11,56361.39,5636139.0,265944914.0
1999,IL,Illinois,13220.835235993996,68863.56798299914,927994.4165682716,0.133184568355088,0.6798461008872179,0.1869693307576942,2857231.5,2800086.87,57144.630000000005,5714463.0,283628857.0
2000,IL,Illinois,13846.859903181192,72203.90901367327,1005463.666445478,0.1322325590634987,0.6757310737180989,0.1920363672184022,2893486.0,2835616.28,57869.72,5786972.0,302994176.0
2001,IL,Illinois,14397.716303929425,71189.33114604231,823911.8523941605,0.1430594397732561,0.69320852725998,0.1637320329667639,2887557.5,2829806.35,57751.15,5775115.0,290608112.0
2002,IL,Illinois,12297.783930321391,78310.37743619217,514065.147203023,0.1238157540464877,0.7726706955600511,0.1035135503934611,2868039.0,2810678.22,57360.78,5736078.0,284862974.0
2003,IL,Illinois,12555.949602344244,80240.65493640589,515327.1245899648,0.1237059675361603,0.7747500751145256,0.101543957349314,2861377.5,2804149.95,57227.55,5722755.0,290425049.0
2004,IL,Illinois,19610.44914021908,79463.58556596727,556228.8608133345,0.1805595089897138,0.7170130460535191,0.1024274449567671,2881444.5,2823815.61,57628.89,5762889.0,312951786.0
2005,IL,Illinois,19635.19992151448,85390.69380776011,579647.1740035291,0.1708730751146588,0.7282406639871478,0.1008862608981933,2918096.5,2859734.57,58361.93,5836193.0,335321455.0
2006,IL,Illinois,19455.35625589264,91671.50672692696,593089.8918718145,0.1605820577929548,0.7415121582776135,0.0979057839294316,2989847.0,2930050.06,59796.94,5979694.0,362235603.0
2007,IL,Illinois,17677.165645163688,91671.26133378844,610581.4405631778,0.1476460630517976,0.7503580087759588,0.1019959281722435,3279679.0,3214085.42,65593.58,6559358.0,392664916.0
2008,IL,Illinois,18979.51037338602,94273.90877350514,559261.4785015044,0.1548675590319924,0.7538640590843508,0.0912683818836568,3056213.0,2995088.74,61124.26,6112426.0,374548593.0
2009,IL,Illinois,20211.14106369874,88161.43652381562,502217.77995173103,0.1732576017018772,0.7406383551743405,0.0861040431237821,3004091.5,2944009.67,60081.83,6008183.0,350438402.0
2010,IL,Illinois,14178.35812824033,85401.02295872271,1100311.1708235908,0.1182736392402227,0.6981538973011642,0.1835724634586131,3021934.5,2961495.81,60438.69,6043869.0,362262207.0
2011,IL,Illinois,13628.026172628155,87536.00924819722,1096183.181073574,0.1123155224480402,0.7070003709594497,0.1806841065925101,3061014.0,2999793.72,61220.28,6122028.0,371414191.0
2012,IL,Illinois,14507.019972525091,91516.30370270475,1423789.1837036374,0.1093476538570691,0.6760141818336205,0.2146381643093103,3038545.0,2977774.1,60770.9,6077090.0,403120062.0
2013,IL,Illinois,19945.73648412969,100160.448296246,1328167.7361534324,0.13787418327333148,0.6785087053310082,0.18361711139566042,2789517.0,2733728.0,55790.0,5579035.0,403548871.0
2014,IL,Illinois,20582.682597029056,104246.11335306973,1497125.1203631046,0.1348037956054327,0.6690927275447702,0.19610347684979698,2803619.0,2747548.0,56072.0,5607239.0,428074000.0
2015,IL,Illinois,21287.683610040298,107147.6507464569,1595558.6908651798,0.13455894531257437,0.6637322816432755,0.20170877304415022,2815614.0,2759302.0,56312.0,5631228.0,445439728.0
2016,IL,Illinois,21783.62531160445,108390.19858273842,1498399.7532989099,0.1378936210297419,0.6724039235785608,0.18970245539169733,2788792.0,2733017.0,55776.0,5577585.0,440557000.0
2017,IL,Illinois,22672.532538522453,112170.48779608987,1571800.3141724833,0.13821699166588672,0.6701407631535988,0.19164224518051443,2800834.0,2744817.0,56017.0,5601668.0,459437000.0
2018,IL,Illinois,23856.23893879649,117634.12247214536,1842477.944593387,0.13555663776786075,0.6550559159273783,0.2093874463047609,2797503.0,2741554.0,55950.0,5595007.0,492324840.0
2019,IL,Illinois,24173.17928066176,118911.46092135919,1590088.025924352,0.1401279293311881,0.6755240170012499,0.18434805366756205,2823623.0,2767151.0,56472.0,5647246.0,487097364.0
2020,IL,Illinois,23115.683033972855,117465.72097867525,1777274.7462912868,0.13301887591811243,0.6624360556282639,0.20454506845362372,2901964.0,2843926.0,58039.0,5803929.0,504295947.0
2021,IL,Illinois,26043.776396938112,131208.85246325756,2725397.0173955914,0.12453029853560386,0.614837489144811,0.26063221231958517,2839818.0,2783022.0,56796.0,5679636.0,593908357.0
2022,IL,Illinois,27919.953558294586,136871.4669897833,2132779.9591506147,0.13638797206075245,0.6552401481897123,0.2083718797495352,2839689.0,2782896.0,56794.0,5679379.0,581312148.0
1997,IN,Indiana,11723.528927628153,53737.21579397381,506299.0452747495,0.1573375009136043,0.7067651477168037,0.1358973513695919,1362100.5,1334858.49,27242.01,2724201.0,101492807.0
1998,IN,Indiana,12259.43164549227,56627.85811313658,577172.1981433614,0.1545991620164789,0.6998307320398538,0.1455701059436672,1382578.5,1354926.93,27651.57,2765157.0,109635954.0
1999,IN,Indiana,12629.389601711311,59179.28772045141,575423.2266931591,0.1537665017947846,0.7061145860321599,0.1401189121730555,1401755.5,1373720.39,28035.11,2803511.0,115131164.0
2000,IN,Indiana,13029.958188278126,61186.12372891013,563810.4420137667,0.1546241790241078,0.7115630712158434,0.1338127497600489,1418723.0,1390348.54,28374.46,2837446.0,119553756.0
2001,IN,Indiana,13346.81887793054,61151.01351134198,513549.1862432122,0.1597545243672899,0.7173071084639575,0.1229383671687526,1412120.5,1383878.09,28242.41,2824241.0,117976731.0
2002,IN,Indiana,11978.623107077448,63144.59221009842,463178.4326424871,0.1441056572392634,0.7444514300681068,0.1114429126926297,1409512.5,1381322.25,28190.25,2819025.0,117164165.0
2003,IN,Indiana,12607.567692048786,64156.48153820069,478151.4541069655,0.148247675319583,0.7393042407145609,0.1124480839658562,1408267.5,1380102.15,28165.35,2816535.0,119764629.0
2004,IN,Indiana,19738.167888195378,60995.28507578006,494353.0511351059,0.2207833734781352,0.6686238552605634,0.1105927712613013,1427455.5,1398906.39,28549.11,2854911.0,127615390.0
2005,IN,Indiana,19794.169655862523,64321.82967429502,516590.6435288752,0.212471848197165,0.6766258298562968,0.110902321946538,1441850.5,1413013.49,28837.01,2883701.0,134324776.0
2006,IN,Indiana,19509.05441647201,67423.68635212086,520402.5472129149,0.203235579948764,0.688338546370417,0.1084258736808189,1484506.5,1454816.37,29690.13,2969013.0,142501220.0
2007,IN,Indiana,17896.80077824686,66249.52110952644,512857.0723152105,0.192276476164246,0.6975246655453503,0.1101988582904036,1621661.5,1589228.27,32433.23,3243323.0,150941776.0
2008,IN,Indiana,19161.326254603344,68737.79347616949,455564.5593453544,0.2003575574920757,0.7043715816316206,0.0952708608763036,1509660.0,1479466.8,30193.2,3019320.0,144377323.0
2009,IN,Indiana,19971.183227810227,66447.34442492476,440649.8887039525,0.2126798170900204,0.6934676187816896,0.09385256412829,1475681.0,1446167.38,29513.62,2951362.0,138570251.0
2010,IN,Indiana,13356.284938403818,72052.99139587385,603789.8122708912,0.1390642118725569,0.7352038877264546,0.1257319004009885,1490772.5,1460957.05,29815.45,2981545.0,143179773.0
2011,IN,Indiana,12978.328378969143,73778.37761728963,625210.4114650188,0.1327226299288085,0.7394033208939881,0.1278740491772035,1509159.0,1478975.82,30183.18,3018318.0,147573636.0
2012,IN,Indiana,13932.192062001308,76566.68735375523,752592.9436586143,0.1339383947001493,0.7213591919427742,0.1447024133570766,1514800.0,1484504.0,30296.0,3029600.0,157568594.0
2013,IN,Indiana,17825.382672974487,82608.97083164344,768997.0995810506,0.15614112374193184,0.7091397045969262,0.1347191716611419,1396362.0,1368435.0,27927.0,2792724.0,159411476.0
2014,IN,Indiana,18350.59515156243,85186.02420722129,839016.0674041768,0.1547093781014217,0.7038193364362497,0.14147128546232857,1410145.0,1381943.0,28203.0,2820291.0,167262000.0
2015,IN,Indiana,18935.127760297917,87509.43123649678,892447.1209720022,0.1545175377944256,0.6998264378821737,0.1456560243234007,1419729.0,1391334.0,28395.0,2839458.0,173978633.0
2016,IN,Indiana,19545.88740441885,88897.74357688015,931323.2806480014,0.15600229365534454,0.6953321609044197,0.14866554544023566,1419736.0,1391341.0,28395.0,2839472.0,177882000.0
2017,IN,Indiana,20397.64816287999,92137.77835270113,959399.1153524368,0.15704883888214896,0.6952142242412205,0.14773693687663056,1434283.0,1405598.0,28686.0,2868567.0,186286000.0
2018,IN,Indiana,21368.992187841388,96246.23113443915,1017306.9880353736,0.1570825160304889,0.6933515248702848,0.14956595909922626,1441727.0,1412892.0,28835.0,2883454.0,196127830.0
2019,IN,Indiana,21582.038790767052,97247.85359757632,972858.0695557669,0.15829329424542884,0.6989988897421626,0.1427078160124085,1472206.0,1442763.0,29444.0,2944413.0,200723645.0
2020,IN,Indiana,20809.922325722626,97028.62469657182,1067784.7068042315,0.15161644069117208,0.6927902392391018,0.15559332006972618,1531395.0,1500767.0,30628.0,3062790.0,210189679.0
2021,IN,Indiana,23048.67069444269,107352.75732279388,1542486.1194128976,0.1448654775665541,0.6612393005780679,0.19389522185537797,1505711.0,1475598.0,30114.0,3011423.0,239564578.0
2022,IN,Indiana,24904.432583613107,112863.68730452129,1393988.6786188579,0.1524224042641512,0.676943422405975,0.17063417332987368,1505984.0,1475864.0,30120.0,3011968.0,246064069.0
1997,KS,Kansas,11979.257169540868,55017.15544026403,531953.1760337419,0.1565197144969799,0.7044714002938979,0.1390088852091221,588250.0,576485.0,11765.0,1176500.0,45021792.0
1998,KS,Kansas,12507.24523279853,57822.87016507213,572198.5023020569,0.1551428085492434,0.7029034981434275,0.1419536933073291,600044.0,588043.12,12000.88,1200088.0,48374124.0
1999,KS,Kansas,12803.761688564677,60211.41090257299,614894.7465635259,0.1522284910178454,0.7015574483318906,0.1462140606502639,605856.5,593739.37,12117.13,1211713.0,50957887.0
2000,KS,Kansas,13183.12249868883,62982.199635255,623356.3198681845,0.1508835909331989,0.7064275430838447,0.1426888659829564,611289.5,599063.71,12225.79,1222579.0,53410078.0
2001,KS,Kansas,13463.2698312129,62312.68003692581,524982.3103333582,0.1583367510494273,0.7181806263503874,0.1234826226001852,612934.0,600675.32,12258.68,1225868.0,52117375.0
2002,KS,Kansas,11478.770199287828,65070.52821833311,456322.0250521921,0.1360457668010946,0.755788151417243,0.1081660817816623,610627.0,598414.46,12212.54,1221254.0,51521243.0
2003,KS,Kansas,12343.500531524956,65714.58598973113,471361.1141999333,0.143244224671078,0.7473544638108136,0.1094013115181084,609290.0,597104.2,12185.8,1218580.0,52503139.0
2004,KS,Kansas,19400.455432661027,63074.14552419468,481892.39182120777,0.2135415429450574,0.6803743032677648,0.1060841537871776,614748.5,602453.53,12294.97,1229497.0,55850495.0
2005,KS,Kansas,19638.38919270573,68863.6622376041,515315.3672498589,0.2015618432840618,0.6926576731169429,0.1057804835989953,620784.0,608368.32,12415.68,1241568.0,60483659.0
2006,KS,Kansas,19439.51212708395,74442.81322253375,533050.094033168,0.1886333697596631,0.707916466644832,0.1034501635955048,644637.0,631744.26,12892.74,1289274.0,66432725.0
2007,KS,Kansas,18223.19084985437,75759.02903005436,530643.4398267628,0.1767870304357527,0.7202552837010867,0.1029576858631605,700730.0,686715.4,14014.6,1401460.0,72231184.0
2008,KS,Kansas,19149.01104318789,79046.77273256282,503612.07894255954,0.1794876124294467,0.726103199089578,0.0944091884809752,664472.0,651182.5599999999,13289.44,1328944.0,70890584.0
2009,KS,Kansas,20254.60570313252,76080.84691679556,473978.5930640166,0.1942079195639124,0.7148987815726526,0.0908932988634349,655082.0,641980.36,13101.64,1310164.0,68320734.0
2010,KS,Kansas,14292.467162197969,78686.47258405614,839339.7117242637,0.1321028039401866,0.7127397580628431,0.1551574379969701,653557.5,640486.35,13071.15,1307115.0,70709696.0
2011,KS,Kansas,14239.507589150538,80738.13730532039,861326.0315351222,0.1287601454688918,0.7154697698954473,0.1557700846356608,662560.5,649309.29,13251.21,1325121.0,73272170.0
2012,KS,Kansas,14691.857678242382,84340.92384298635,1083061.6616422783,0.1234535232980303,0.6945303137265136,0.1820161629754559,661870.0,648632.6,13237.4,1323740.0,78767293.0
2013,KS,Kansas,19666.01471500987,91436.07835231663,1061696.740204149,0.15068907854292807,0.6866096705444905,0.16270125091258145,607407.0,595260.0,12148.0,1214815.0,79271007.0
2014,KS,Kansas,20394.12274268579,94767.88694421711,1192536.187423438,0.14873408006128722,0.6773177782855859,0.17394814165312683,612232.0,599987.0,12245.0,1224464.0,83948040.354
2015,KS,Kansas,20861.176339858386,96453.29742708975,1139982.5966173706,0.15096546058447133,0.6840406999673495,0.16499383944817916,611949.0,599710.0,12239.0,1223898.0,84562230.0
2016,KS,Kansas,21277.63090662315,97156.01684899502,1089044.17407836,0.1538828268364124,0.6885929298513317,0.15752424331225595,604893.0,592795.0,12098.0,1209786.0,83639547.418
2017,KS,Kansas,22086.72091697325,100043.1157184557,1125212.956950378,0.15485015494018703,0.6873751783842111,0.15777466667560175,608611.0,596439.0,12172.0,1217222.0,86807929.312
2018,KS,Kansas,23081.68327368342,104702.42578144578,1314656.270464964,0.1518694248418184,0.6751270158709499,0.17300355928723163,610786.0,598570.0,12216.0,1221572.0,92829541.0
2019,KS,Kansas,23358.472605540224,105887.86160139507,1247908.4012138636,0.15358695354703045,0.6823108985930321,0.16410214785993754,626112.0,613590.0,12522.0,1252224.0,95223062.0
2020,KS,Kansas,22378.985869072887,106048.02647560817,1433810.5580460657,0.14439612176636607,0.6705701092414591,0.18503376899217483,646879.0,633942.0,12938.0,1293759.0,100255435.0
2021,KS,Kansas,24706.20391538521,117992.34862908907,1917879.927324433,0.13825742937227167,0.6470873708208668,0.21465519980686157,632939.0,620281.0,12659.0,1265879.0,113104374.0
2022,KS,Kansas,26687.43059268704,122800.50202180809,1580617.416752353,0.1493882102874905,0.6736520118600687,0.17695977785244077,632138.0,619495.0,12643.0,1264276.0,112928182.0
1997,KY,Kentucky,10591.852568364668,48301.48695792657,457297.5247549543,0.1579146820028745,0.7057276926690196,0.1363576253281058,832613.5,815961.23,16652.27,1665227.0,55846102.0
1998,KY,Kentucky,11120.962727016631,50642.29206303821,506695.55838738,0.1568888960031293,0.7001470302625621,0.1429640737343086,847079.0,830137.42,16941.58,1694158.0,60044619.0
1999,KY,Kentucky,11632.09060785762,52759.71503952075,513762.030346457,0.1580192631915145,0.7023939673651961,0.1395867694432893,859757.0,842561.86,17195.14,1719514.0,63288305.0
2000,KY,Kentucky,12111.728995844733,55238.81150178197,518973.6496786834,0.1580644893087099,0.7064778812656622,0.1354576294256279,873510.0,856039.7999999999,17470.2,1747020.0,66932911.0
2001,KY,Kentucky,12560.834791824398,55629.06069473623,474232.9271932935,0.1640610126638766,0.7120568798753568,0.1238821074607664,879615.5,862023.19,17592.31,1759231.0,67345098.0
2002,KY,Kentucky,11069.943628573255,57694.82448991009,440499.9243761028,0.1448549802133902,0.7398623951040411,0.1152826246825688,871159.5,853736.3099999999,17423.19,1742319.0,66574767.0
2003,KY,Kentucky,12661.270520968685,58003.10860997341,446744.8426656526,0.1614150614934225,0.724676391759519,0.1139085467470584,870428.0,853019.44,17408.56,1740856.0,68275688.0
2004,KY,Kentucky,19239.329419958216,55038.2265322352,475980.0490460951,0.2326501659990603,0.6522347642335493,0.1151150697673904,878812.0,861235.76,17576.24,1757624.0,72674582.0
2005,KY,Kentucky,19504.4440695493,59044.6817162142,493727.6329059213,0.2235651247507237,0.6632501267377106,0.1131847485115657,889928.0,872129.44,17798.56,1779856.0,77639797.0
2006,KY,Kentucky,19422.44881528915,62327.20954731681,503939.4675476098,0.2144186427970213,0.6743142170899842,0.1112671401129944,911426.0,893197.48,18228.52,1822852.0,82558702.0
2007,KY,Kentucky,16484.52107177153,57606.055496650224,502117.7593526512,0.1986546159712309,0.6803251733447637,0.1210202106840054,1068691.5,1047317.67,21373.83,2137383.0,88680887.0
2008,KY,Kentucky,19215.024805647463,64668.36736557223,465667.6303216579,0.2090785490469224,0.6895829270942319,0.1013385238588457,934719.5,916025.11,18694.39,1869439.0,85903879.0
2009,KY,Kentucky,20163.125544628405,63689.59225359261,433882.0837037768,0.2209498567488649,0.6839595442980497,0.0950905989530853,920576.0,902164.48,18411.52,1841152.0,84008606.0
2010,KY,Kentucky,12921.480768430418,69642.76768023349,611228.5156427416,0.1383515978307847,0.7307586948757311,0.1308897072934842,928233.5,909668.83,18564.67,1856467.0,86693262.0
2011,KY,Kentucky,12757.185016514824,71038.4200134376,581077.3312938259,0.1357199561799118,0.740641811971534,0.1236382318485543,938413.0,919644.74,18768.26,1876826.0,88207428.0
2012,KY,Kentucky,13489.432143700602,73357.17274847282,698234.4743055198,0.1357848652218423,0.7236463206474697,0.140568814130688,939550.0,920759.0,18791.0,1879100.0,93338797.0
2013,KY,Kentucky,17162.825466344115,78573.94822214708,688740.2545287778,0.15900331219281683,0.7133828210154121,0.1276138667917711,872210.0,854767.0,17444.0,1744421.0,94146391.0
2014,KY,Kentucky,17676.117074347876,81334.32425824612,799982.5061756633,0.15589631988943367,0.7029892584972436,0.14111442161332272,874376.0,856888.0,17488.0,1748752.0,99140073.056
2015,KY,Kentucky,18323.30595634144,83903.75584133813,847240.7996365288,0.15595165766003646,0.6998329308272259,0.14421541151273773,880423.0,862816.0,17608.0,1760847.0,103443979.0
2016,KY,Kentucky,18815.210752913394,84928.61667239729,857833.6478456372,0.15784296498013595,0.6982262595691039,0.14393077545076016,878441.0,860872.0,17569.0,1756882.0,104712000.0
2017,KY,Kentucky,19550.871929471195,87765.22559667454,863095.5995813059,0.159180169198736,0.7002798355275885,0.1405399952736754,883724.0,866050.0,17674.0,1767448.0,108541000.0
2018,KY,Kentucky,20340.371055205913,90972.15859193515,1047732.5982471021,0.1559268458118235,0.6834345795741563,0.16063857461402017,884235.0,866551.0,17685.0,1768471.0,115346834.0
2019,KY,Kentucky,20408.348883178056,92015.86041390215,918958.7737258591,0.1582494715901333,0.6992349481605227,0.14251558024934408,903546.0,885475.0,18071.0,1807092.0,116524130.0
