date,year,state,income
2004-12-31T00:00:00.000000,2004,FL,63980.0
2004-12-31T00:00:00.000000,2004,GA,64680.0
2004-12-31T00:00:00.000000,2004,HI,88770.0
2004-12-31T00:00:00.000000,2004,ID,70010.0
2004-12-31T00:00:00.000000,2004,IL,72720.0
2004-12-31T00:00:00.000000,2004,IN,66810.0
2004-12-31T00:00:00.000000,2004,IA,68480.0
2004-12-31T00:00:00.000000,2004,KS,64810.0
2004-12-31T00:00:00.000000,2004,KY,56200.0
2004-12-31T00:00:00.000000,2004,LA,57500.0
2004-12-31T00:00:00.000000,2004,ME,65230.0
2004-12-31T00:00:00.000000,2004,MD,90120.0
2004-12-31T00:00:00.000000,2004,MA,82100.0
2004-12-31T00:00:00.000000,2004,MI,66690.0
2004-12-31T00:00:00.000000,2004,MN,88550.0
2004-12-31T00:00:00.000000,2004,MS,54850.0
2004-12-31T00:00:00.000000,2004,MO,66500.0
2004-12-31T00:00:00.000000,2004,MT,53590.0
2004-12-31T00:00:00.000000,2004,NE,69110.0
2004-12-31T00:00:00.000000,2004,NV,74500.0
2004-12-31T00:00:00.000000,2004,NH,89670.0
2004-12-31T00:00:00.000000,2004,NJ,87240.0
2004-12-31T00:00:00.000000,2004,NM,62440.0
2004-12-31T00:00:00.000000,2004,NY,70470.0
2004-12-31T00:00:00.000000,2004,NC,63510.0
2004-12-31T00:00:00.000000,2004,ND,61900.0
2004-12-31T00:00:00.000000,2004,OH,67950.0
2004-12-31T00:00:00.000000,2004,OK,62520.0
2004-12-31T00:00:00.000000,2004,OR,64700.0
2004-12-31T00:00:00.000000,2004,PA,69610.0
2004-12-31T00:00:00.000000,2004,RI,75650.0
2004-12-31T00:00:00.000000,2004,SC,61070.0
2004-12-31T00:00:00.000000,2004,SD,64880.0
2004-12-31T00:00:00.000000,2004,TN,60090.0
2004-12-31T00:00:00.000000,2004,TX,65340.0
2004-12-31T00:00:00.000000,2004,UT,80290.0
2004-12-31T00:00:00.000000,2004,VT,74700.0
2004-12-31T00:00:00.000000,2004,VA,80710.0
2004-12-31T00:00:00.000000,2004,WA,78790.0
2004-12-31T00:00:00.000000,2004,WV,52670.0
2004-12-31T00:00:00.000000,2004,WI,72180.0
2004-12-31T00:00:00.000000,2004,WY,71650.0
2005-12-31T00:00:00.000000,2005,AL,56980.0
2005-12-31T00:00:00.000000,2005,AK,85730.0
2005-12-31T00:00:00.000000,2005,AZ,69400.0
2005-12-31T00:00:00.000000,2005,AR,56230.0
2005-12-31T00:00:00.000000,2005,CA,79380.0
2005-12-31T00:00:00.000000,2005,CO,77380.0
2005-12-31T00:00:00.000000,2005,CT,87180.0
2005-12-31T00:00:00.000000,2005,DE,78590.0
2005-12-31T00:00:00.000000,2005,District of Columbia,69010.0
2005-12-31T00:00:00.000000,2005,FL,65940.0
2005-12-31T00:00:00.000000,2005,GA,70440.0
2005-12-31T00:00:00.000000,2005,HI,91400.0
2005-12-31T00:00:00.000000,2005,ID,67760.0
2005-12-31T00:00:00.000000,2005,IL,74240.0
2005-12-31T00:00:00.000000,2005,IN,65090.0
2005-12-31T00:00:00.000000,2005,IA,71320.0
2005-12-31T00:00:00.000000,2005,KS,64460.0
2005-12-31T00:00:00.000000,2005,KY,56290.0
2005-12-31T00:00:00.000000,2005,LA,57110.0
2005-12-31T00:00:00.000000,2005,ME,67370.0
2005-12-31T00:00:00.000000,2005,MD,92820.0
2005-12-31T00:00:00.000000,2005,MA,85920.0
2005-12-31T00:00:00.000000,2005,MI,70450.0
2005-12-31T00:00:00.000000,2005,MN,83160.0
2005-12-31T00:00:00.000000,2005,MS,50430.0
2005-12-31T00:00:00.000000,2005,MO,65930.0
2005-12-31T00:00:00.000000,2005,MT,57230.0
2005-12-31T00:00:00.000000,2005,NE,73510.0
2005-12-31T00:00:00.000000,2005,NV,73950.0
2005-12-31T00:00:00.000000,2005,NH,87410.0
2005-12-31T00:00:00.000000,2005,NJ,97200.0
2005-12-31T00:00:00.000000,2005,NM,59740.0
2005-12-31T00:00:00.000000,2005,NY,72360.0
2005-12-31T00:00:00.000000,2005,NC,64510.0
2005-12-31T00:00:00.000000,2005,ND,64720.0
2005-12-31T00:00:00.000000,2005,OH,67800.0
2005-12-31T00:00:00.000000,2005,OK,57740.0
2005-12-31T00:00:00.000000,2005,OR,67730.0
2005-12-31T00:00:00.000000,2005,PA,71020.0
2005-12-31T00:00:00.000000,2005,RI,75900.0
2005-12-31T00:00:00.000000,2005,SC,61710.0
2005-12-31T00:00:00.000000,2005,SD,66190.0
2005-12-31T00:00:00.000000,2005,TN,60440.0
2005-12-31T00:00:00.000000,2005,TX,63540.0
2005-12-31T00:00:00.000000,2005,UT,84080.0
2005-12-31T00:00:00.000000,2005,VT,77770.0
2005-12-31T00:00:00.000000,2005,VA,79630.0
2005-12-31T00:00:00.000000,2005,WA,77680.0
2005-12-31T00:00:00.000000,2005,WV,55900.0
2005-12-31T00:00:00.000000,2005,WI,68490.0
2005-12-31T00:00:00.000000,2005,WY,68590.0
2006-12-31T00:00:00.000000,2006,AL,56570.0
2006-12-31T00:00:00.000000,2006,AK,84100.0
2006-12-31T00:00:00.000000,2006,AZ,69550.0
2006-12-31T00:00:00.000000,2006,AR,55240.0
2006-12-31T00:00:00.000000,2006,CA,82460.0
2006-12-31T00:00:00.000000,2006,CO,83020.0
2006-12-31T00:00:00.000000,2006,CT,93020.0
2006-12-31T00:00:00.000000,2006,DE,78160.0
2006-12-31T00:00:00.000000,2006,District of Columbia,72260.0
2006-12-31T00:00:00.000000,2006,FL,68080.0
2006-12-31T00:00:00.000000,2006,GA,73550.0
2006-12-31T00:00:00.000000,2006,HI,90140.0
2006-12-31T00:00:00.000000,2006,ID,68890.0
2006-12-31T00:00:00.000000,2006,IL,72550.0
2006-12-31T00:00:00.000000,2006,IN,67680.0
2006-12-31T00:00:00.000000,2006,IA,71740.0
2006-12-31T00:00:00.000000,2006,KS,67900.0
2006-12-31T00:00:00.000000,2006,KY,58860.0
2006-12-31T00:00:00.000000,2006,LA,54390.0
2006-12-31T00:00:00.000000,2006,ME,68030.0
2006-12-31T00:00:00.000000,2006,MD,94900.0
2006-12-31T00:00:00.000000,2006,MA,82470.0
2006-12-31T00:00:00.000000,2006,MI,72510.0
2006-12-31T00:00:00.000000,2006,MN,83790.0
2006-12-31T00:00:00.000000,2006,MS,51770.0
2006-12-31T00:00:00.000000,2006,MO,66450.0
2006-12-31T00:00:00.000000,2006,MT,61270.0
2006-12-31T00:00:00.000000,2006,NE,71760.0
2006-12-31T00:00:00.000000,2006,NV,77930.0
2006-12-31T00:00:00.000000,2006,NH,92370.0
2006-12-31T00:00:00.000000,2006,NJ,101400.0
2006-12-31T00:00:00.000000,2006,NM,59670.0
2006-12-31T00:00:00.000000,2006,NY,71880.0
2006-12-31T00:00:00.000000,2006,NC,59320.0
2006-12-31T00:00:00.000000,2006,ND,61180.0
2006-12-31T00:00:00.000000,2006,OH,68420.0
2006-12-31T00:00:00.000000,2006,OK,57890.0
2006-12-31T00:00:00.000000,2006,OR,70190.0
2006-12-31T00:00:00.000000,2006,PA,72260.0
2006-12-31T00:00:00.000000,2006,RI,80100.0
2006-12-31T00:00:00.000000,2006,SC,59050.0
2006-12-31T00:00:00.000000,2006,SD,67710.0
2006-12-31T00:00:00.000000,2006,TN,60660.0
2006-12-31T00:00:00.000000,2006,TX,64550.0
2006-12-31T00:00:00.000000,2006,UT,81430.0
2006-12-31T00:00:00.000000,2006,VT,77480.0
2006-12-31T00:00:00.000000,2006,VA,85140.0
2006-12-31T00:00:00.000000,2006,WA,81570.0
2006-12-31T00:00:00.000000,2006,WV,57270.0
2006-12-31T00:00:00.000000,2006,WI,77050.0
2006-12-31T00:00:00.000000,2006,WY,70120.0
2007-12-31T00:00:00.000000,2007,AL,61350.0
2007-12-31T00:00:00.000000,2007,AK,91550.0
2007-12-31T00:00:00.000000,2007,AZ,68620.0
2007-12-31T00:00:00.000000,2007,AR,59290.0
2007-12-31T00:00:00.000000,2007,CA,81000.0
2007-12-31T00:00:00.000000,2007,CO,88860.0
2007-12-31T00:00:00.000000,2007,CT,93220.0
2007-12-31T00:00:00.000000,2007,DE,79340.0
2007-12-31T00:00:00.000000,2007,District of Columbia,73800.0
2007-12-31T00:00:00.000000,2007,FL,66550.0
2007-12-31T00:00:00.000000,2007,GA,70690.0
2007-12-31T00:00:00.000000,2007,HI,93050.0
2007-12-31T00:00:00.000000,2007,ID,71480.0
2007-12-31T00:00:00.000000,2007,IL,76310.0
2007-12-31T00:00:00.000000,2007,IN,68970.0
2007-12-31T00:00:00.000000,2007,IA,71080.0
2007-12-31T00:00:00.000000,2007,KS,70480.0
2007-12-31T00:00:00.000000,2007,KY,57340.0
2007-12-31T00:00:00.000000,2007,LA,60040.0
2007-12-31T00:00:00.000000,2007,ME,69610.0
2007-12-31T00:00:00.000000,2007,MD,95380.0
2007-12-31T00:00:00.000000,2007,MA,84970.0
2007-12-31T00:00:00.000000,2007,MI,71750.0
2007-12-31T00:00:00.000000,2007,MN,84380.0
2007-12-31T00:00:00.000000,2007,MS,54180.0
2007-12-31T00:00:00.000000,2007,MO,66860.0
2007-12-31T00:00:00.000000,2007,MT,63450.0
2007-12-31T00:00:00.000000,2007,NE,71470.0
2007-12-31T00:00:00.000000,2007,NV,78560.0
2007-12-31T00:00:00.000000,2007,NH,98210.0
2007-12-31T00:00:00.000000,2007,NJ,87940.0
2007-12-31T00:00:00.000000,2007,NM,64460.0
2007-12-31T00:00:00.000000,2007,NY,71130.0
2007-12-31T00:00:00.000000,2007,NC,63240.0
2007-12-31T00:00:00.000000,2007,ND,68600.0
2007-12-31T00:00:00.000000,2007,OH,71360.0
2007-12-31T00:00:00.000000,2007,OK,62810.0
2007-12-31T00:00:00.000000,2007,OR,73010.0
2007-12-31T00:00:00.000000,2007,PA,70400.0
2007-12-31T00:00:00.000000,2007,RI,78790.0
2007-12-31T00:00:00.000000,2007,SC,64260.0
2007-12-31T00:00:00.000000,2007,SD,67460.0
2007-12-31T00:00:00.000000,2007,TN,59870.0
2007-12-31T00:00:00.000000,2007,TX,66930.0
2007-12-31T00:00:00.000000,2007,UT,77800.0
2007-12-31T00:00:00.000000,2007,VT,68870.0
2007-12-31T00:00:00.000000,2007,VA,85980.0
2007-12-31T00:00:00.000000,2007,WA,84410.0
2007-12-31T00:00:00.000000,2007,WV,61170.0
2007-12-31T00:00:00.000000,2007,WI,74520.0
2007-12-31T00:00:00.000000,2007,WY,70840.0
2008-12-31T00:00:00.000000,2008,AL,62350.0
2008-12-31T00:00:00.000000,2008,AK,89710.0
2008-12-31T00:00:00.000000,2008,AZ,65770.0
2008-12-31T00:00:00.000000,2008,AR,55500.0
2008-12-31T00:00:00.000000,2008,CA,79930.0
2008-12-31T00:00:00.000000,2008,CO,85440.0
2008-12-31T00:00:00.000000,2008,CT,90680.0
2008-12-31T00:00:00.000000,2008,DE,71080.0
2008-12-31T00:00:00.000000,2008,District of Columbia,77930.0
2008-12-31T00:00:00.000000,2008,FL,62890.0
2008-12-31T00:00:00.000000,2008,GA,64810.0
2008-12-31T00:00:00.000000,2008,HI,86250.0
2008-12-31T00:00:00.000000,2008,ID,66480.0
2008-12-31T00:00:00.000000,2008,IL,74660.0
2008-12-31T00:00:00.000000,2008,IN,65220.0
2008-12-31T00:00:00.000000,2008,IA,70300.0
2008-12-31T00:00:00.000000,2008,KS,67120.0
2008-12-31T00:00:00.000000,2008,KY,57690.0
2008-12-31T00:00:00.000000,2008,LA,55460.0
2008-12-31T00:00:00.000000,2008,ME,66210.0
2008-12-31T00:00:00.000000,2008,MD,89320.0
2008-12-31T00:00:00.000000,2008,MA,84560.0
2008-12-31T00:00:00.000000,2008,MI,69800.0
2008-12-31T00:00:00.000000,2008,MN,77000.0
2008-12-31T00:00:00.000000,2008,MS,51090.0
2008-12-31T00:00:00.000000,2008,MO,64540.0
2008-12-31T00:00:00.000000,2008,MT,60140.0
2008-12-31T00:00:00.000000,2008,NE,71120.0
2008-12-31T00:00:00.000000,2008,NV,76750.0
2008-12-31T00:00:00.000000,2008,NH,92770.0
2008-12-31T00:00:00.000000,2008,NJ,91550.0
2008-12-31T00:00:00.000000,2008,NM,59020.0
2008-12-31T00:00:00.000000,2008,NY,70740.0
2008-12-31T00:00:00.000000,2008,NC,60180.0
2008-12-31T00:00:00.000000,2008,ND,69580.0
2008-12-31T00:00:00.000000,2008,OH,65800.0
2008-12-31T00:00:00.000000,2008,OK,64640.0
2008-12-31T00:00:00.000000,2008,OR,72520.0
2008-12-31T00:00:00.000000,2008,PA,72060.0
2008-12-31T00:00:00.000000,2008,RI,74640.0
2008-12-31T00:00:00.000000,2008,SC,59100.0
2008-12-31T00:00:00.000000,2008,SD,72340.0
2008-12-31T00:00:00.000000,2008,TN,55660.0
2008-12-31T00:00:00.000000,2008,TX,65180.0
2008-12-31T00:00:00.000000,2008,UT,87670.0
2008-12-31T00:00:00.000000,2008,VT,71090.0
2008-12-31T00:00:00.000000,2008,VA,86900.0
2008-12-31T00:00:00.000000,2008,WA,79390.0
2008-12-31T00:00:00.000000,2008,WV,53260.0
2008-12-31T00:00:00.000000,2008,WI,71780.0
2008-12-31T00:00:00.000000,2008,WY,74770.0
2009-12-31T00:00:00.000000,2009,AL,56280.0
2009-12-31T00:00:00.000000,2009,AK,86710.0
2009-12-31T00:00:00.000000,2009,AZ,64380.0
2009-12-31T00:00:00.000000,2009,AR,51430.0
2009-12-31T00:00:00.000000,2009,CA,79010.0
2009-12-31T00:00:00.000000,2009,CO,78730.0
2009-12-31T00:00:00.000000,2009,CT,91280.0
2009-12-31T00:00:00.000000,2009,DE,73350.0
2009-12-31T00:00:00.000000,2009,District of Columbia,74800.0
2009-12-31T00:00:00.000000,2009,FL,64230.0
2009-12-31T00:00:00.000000,2009,GA,61000.0
2009-12-31T00:00:00.000000,2009,HI,78330.0
2009-12-31T00:00:00.000000,2009,ID,65840.0
2009-12-31T00:00:00.000000,2009,IL,74420.0
2009-12-31T00:00:00.000000,2009,IN,62360.0
2009-12-31T00:00:00.000000,2009,IA,71390.0
2009-12-31T00:00:00.000000,2009,KS,62940.0
2009-12-31T00:00:00.000000,2009,KY,60050.0
2009-12-31T00:00:00.000000,2009,LA,63950.0
2009-12-31T00:00:00.000000,2009,ME,66860.0
2009-12-31T00:00:00.000000,2009,MD,90350.0
2009-12-31T00:00:00.000000,2009,MA,83570.0
2009-12-31T00:00:00.000000,2009,MI,64740.0
2009-12-31T00:00:00.000000,2009,MN,78950.0
2009-12-31T00:00:00.000000,2009,MS,49380.0
2009-12-31T00:00:00.000000,2009,MO,68650.0
2009-12-31T00:00:00.000000,2009,MT,56920.0
2009-12-31T00:00:00.000000,2009,NE,69810.0
2009-12-31T00:00:00.000000,2009,NV,72400.0
2009-12-31T00:00:00.000000,2009,NH,90270.0
2009-12-31T00:00:00.000000,2009,NJ,91180.0
2009-12-31T00:00:00.000000,2009,NM,61290.0
2009-12-31T00:00:00.000000,2009,NY,70680.0
2009-12-31T00:00:00.000000,2009,NC,58990.0
2009-12-31T00:00:00.000000,2009,ND,70480.0
2009-12-31T00:00:00.000000,2009,OH,64580.0
2009-12-31T00:00:00.000000,2009,OK,64580.0
2009-12-31T00:00:00.000000,2009,OR,69110.0
2009-12-31T00:00:00.000000,2009,PA,67810.0
2009-12-31T00:00:00.000000,2009,RI,72680.0
2009-12-31T00:00:00.000000,2009,SC,57850.0
2009-12-31T00:00:00.000000,2009,SD,64500.0
2009-12-31T00:00:00.000000,2009,TN,57030.0
2009-12-31T00:00:00.000000,2009,TX,66830.0
2009-12-31T00:00:00.000000,2009,UT,82330.0
2009-12-31T00:00:00.000000,2009,VT,73640.0
2009-12-31T00:00:00.000000,2009,VA,85160.0
2009-12-31T00:00:00.000000,2009,WA,85010.0
2009-12-31T00:00:00.000000,2009,WV,56990.0
2009-12-31T00:00:00.000000,2009,WI,72120.0
2009-12-31T00:00:00.000000,2009,WY,73860.0
2010-12-31T00:00:00.000000,2010,AL,56840.0
2010-12-31T00:00:00.000000,2010,AK,80320.0
2010-12-31T00:00:00.000000,2010,AZ,65120.0
2010-12-31T00:00:00.000000,2010,AR,53580.0
2010-12-31T00:00:00.000000,2010,CA,75370.0
2010-12-31T00:00:00.000000,2010,CO,83640.0
2010-12-31T00:00:00.000000,2010,CT,91640.0
2010-12-31T00:00:00.000000,2010,DE,76670.0
2010-12-31T00:00:00.000000,2010,District of Columbia,79050.0
2010-12-31T00:00:00.000000,2010,FL,61190.0
2010-12-31T00:00:00.000000,2010,GA,61260.0
2010-12-31T00:00:00.000000,2010,HI,82670.0
2010-12-31T00:00:00.000000,2010,ID,65330.0
2010-12-31T00:00:00.000000,2010,IL,70440.0
2010-12-31T00:00:00.000000,2010,IN,64070.0
2010-12-31T00:00:00.000000,2010,IA,68060.0
2010-12-31T00:00:00.000000,2010,KS,63950.0
2010-12-31T00:00:00.000000,2010,KY,57070.0
2010-12-31T00:00:00.000000,2010,LA,54570.0
2010-12-31T00:00:00.000000,2010,ME,66550.0
2010-12-31T00:00:00.000000,2010,MD,89150.0
2010-12-31T00:00:00.000000,2010,MA,84610.0
2010-12-31T00:00:00.000000,2010,MI,64260.0
2010-12-31T00:00:00.000000,2010,MN,72650.0
2010-12-31T00:00:00.000000,2010,MS,52990.0
2010-12-31T00:00:00.000000,2010,MO,63620.0
2010-12-31T00:00:00.000000,2010,MT,57320.0
2010-12-31T00:00:00.000000,2010,NE,72900.0
2010-12-31T00:00:00.000000,2010,NV,71090.0
2010-12-31T00:00:00.000000,2010,NH,92520.0
2010-12-31T00:00:00.000000,2010,NJ,87430.0
2010-12-31T00:00:00.000000,2010,NM,62670.0
2010-12-31T00:00:00.000000,2010,NY,69120.0
2010-12-31T00:00:00.000000,2010,NC,60860.0
2010-12-31T00:00:00.000000,2010,ND,70820.0
2010-12-31T00:00:00.000000,2010,OH,63710.0
2010-12-31T00:00:00.000000,2010,OK,59850.0
2010-12-31T00:00:00.000000,2010,OR,70260.0
2010-12-31T00:00:00.000000,2010,PA,67090.0
2010-12-31T00:00:00.000000,2010,RI,71680.0
2010-12-31T00:00:00.000000,2010,SC,57900.0
2010-12-31T00:00:00.000000,2010,SD,62970.0
2010-12-31T00:00:00.000000,2010,TN,53580.0
2010-12-31T00:00:00.000000,2010,TX,65630.0
2010-12-31T00:00:00.000000,2010,UT,78730.0
2010-12-31T00:00:00.000000,2010,VT,77660.0
2010-12-31T00:00:00.000000,2010,VA,83820.0
2010-12-31T00:00:00.000000,2010,WA,77980.0
2010-12-31T00:00:00.000000,2010,WV,59400.0
2010-12-31T00:00:00.000000,2010,WI,69910.0
2010-12-31T00:00:00.000000,2010,WY,72480.0
2011-12-31T00:00:00.000000,2011,AL,57360.0
2011-12-31T00:00:00.000000,2011,AK,77340.0
2011-12-31T00:00:00.000000,2011,AZ,65480.0
2011-12-31T00:00:00.000000,2011,AR,55620.0
2011-12-31T00:00:00.000000,2011,CA,71870.0
2011-12-31T00:00:00.000000,2011,CO,78960.0
2011-12-31T00:00:00.000000,2011,CT,88100.0
2011-12-31T00:00:00.000000,2011,DE,73610.0
2011-12-31T00:00:00.000000,2011,District of Columbia,74410.0
2011-12-31T00:00:00.000000,2011,FL,60740.0
2011-12-31T00:00:00.000000,2011,GA,61910.0
2011-12-31T00:00:00.000000,2011,HI,79520.0
2011-12-31T00:00:00.000000,2011,ID,63910.0
2011-12-31T00:00:00.000000,2011,IL,68190.0
2011-12-31T00:00:00.000000,2011,IN,59850.0
2011-12-31T00:00:00.000000,2011,IA,67630.0
2011-12-31T00:00:00.000000,2011,KS,62150.0
2011-12-31T00:00:00.000000,2011,KY,53670.0
2011-12-31T00:00:00.000000,2011,LA,54750.0
2011-12-31T00:00:00.000000,2011,ME,66920.0
2011-12-31T00:00:00.000000,2011,MD,92760.0
2011-12-31T00:00:00.000000,2011,MA,85260.0
2011-12-31T00:00:00.000000,2011,MI,65830.0
2011-12-31T00:00:00.000000,2011,MN,77870.0
2011-12-31T00:00:00.000000,2011,MS,55340.0
2011-12-31T00:00:00.000000,2011,MO,61640.0
2011-12-31T00:00:00.000000,2011,MT,54240.0
2011-12-31T00:00:00.000000,2011,NE,74900.0
2011-12-31T00:00:00.000000,2011,NV,63350.0
2011-12-31T00:00:00.000000,2011,NH,88720.0
2011-12-31T00:00:00.000000,2011,NJ,83950.0
2011-12-31T00:00:00.000000,2011,NM,56540.0
2011-12-31T00:00:00.000000,2011,NY,68190.0
2011-12-31T00:00:00.000000,2011,NC,60880.0
2011-12-31T00:00:00.000000,2011,ND,75900.0
2011-12-31T00:00:00.000000,2011,OH,60130.0
2011-12-31T00:00:00.000000,2011,OK,65260.0
2011-12-31T00:00:00.000000,2011,OR,69390.0
2011-12-31T00:00:00.000000,2011,PA,67210.0
2011-12-31T00:00:00.000000,2011,RI,66030.0
2011-12-31T00:00:00.000000,2011,SC,53980.0
2011-12-31T00:00:00.000000,2011,SD,63600.0
2011-12-31T00:00:00.000000,2011,TN,56940.0
2011-12-31T00:00:00.000000,2011,TX,66050.0
2011-12-31T00:00:00.000000,2011,UT,74730.0
2011-12-31T00:00:00.000000,2011,VT,69840.0
2011-12-31T00:00:00.000000,2011,VA,84330.0
2011-12-31T00:00:00.000000,2011,WA,76560.0
2011-12-31T00:00:00.000000,2011,WV,56320.0
2011-12-31T00:00:00.000000,2011,WI,70110.0
2011-12-31T00:00:00.000000,2011,WY,73410.0
2012-12-31T00:00:00.000000,2012,AL,57430.0
2012-12-31T00:00:00.000000,2012,AK,84090.0
2012-12-31T00:00:00.000000,2012,AZ,62160.0
2012-12-31T00:00:00.000000,2012,AR,51550.0
2012-12-31T00:00:00.000000,2012,CA,75340.0
2012-12-31T00:00:00.000000,2012,CO,75650.0
2012-12-31T00:00:00.000000,2012,CT,84880.0
2012-12-31T00:00:00.000000,2012,DE,64700.0
2012-12-31T00:00:00.000000,2012,District of Columbia,86200.0
2012-12-31T00:00:00.000000,2012,FL,60870.0
2012-12-31T00:00:00.000000,2012,GA,63580.0
2012-12-31T00:00:00.000000,2012,HI,74340.0
2012-12-31T00:00:00.000000,2012,ID,63320.0
2012-12-31T00:00:00.000000,2012,IL,68360.0
2012-12-31T00:00:00.000000,2012,IN,60980.0
2012-12-31T00:00:00.000000,2012,IA,70610.0
2012-12-31T00:00:00.000000,2012,KS,66060.0
2012-12-31T00:00:00.000000,2012,KY,54280.0
2012-12-31T00:00:00.000000,2012,LA,51640.0
2012-12-31T00:00:00.000000,2012,ME,64950.0
2012-12-31T00:00:00.000000,2012,MD,94910.0
2012-12-31T00:00:00.000000,2012,MA,84100.0
2012-12-31T00:00:00.000000,2012,MI,66080.0
2012-12-31T00:00:00.000000,2012,MN,81640.0
2012-12-31T00:00:00.000000,2012,MS,48410.0
2012-12-31T00:00:00.000000,2012,MO,65750.0
2012-12-31T00:00:00.000000,2012,MT,59570.0
2012-12-31T00:00:00.000000,2012,NE,68960.0
2012-12-31T00:00:00.000000,2012,NV,62540.0
2012-12-31T00:00:00.000000,2012,NH,89600.0
2012-12-31T00:00:00.000000,2012,NJ,88110.0
2012-12-31T00:00:00.000000,2012,NM,57370.0
2012-12-31T00:00:00.000000,2012,NY,63000.0
2012-12-31T00:00:00.000000,2012,NC,54900.0
2012-12-31T00:00:00.000000,2012,ND,73680.0
2012-12-31T00:00:00.000000,2012,OH,58630.0
2012-12-31T00:00:00.000000,2012,OK,63960.0
2012-12-31T00:00:00.000000,2012,OR,68410.0
2012-12-31T00:00:00.000000,2012,PA,68580.0
2012-12-31T00:00:00.000000,2012,RI,74070.0
2012-12-31T00:00:00.000000,2012,SC,58660.0
2012-12-31T00:00:00.000000,2012,SD,65290.0
2012-12-31T00:00:00.000000,2012,TN,56810.0
2012-12-31T00:00:00.000000,2012,TX,68610.0
2012-12-31T00:00:00.000000,2012,UT,77080.0
2012-12-31T00:00:00.000000,2012,VT,73440.0
2012-12-31T00:00:00.000000,2012,VA,85390.0
2012-12-31T00:00:00.000000,2012,WA,82160.0
2012-12-31T00:00:00.000000,2012,WV,57540.0
2012-12-31T00:00:00.000000,2012,WI,70130.0
2012-12-31T00:00:00.000000,2012,WY,75990.0
2013-12-31T00:00:00.000000,2013,AL,61770.0
2013-12-31T00:00:00.000000,2013,AK,94600.0
2013-12-31T00:00:00.000000,2013,AZ,68680.0
2013-12-31T00:00:00.000000,2013,AR,51400.0
2013-12-31T00:00:00.000000,2013,CA,79360.0
2013-12-31T00:00:00.000000,2013,CO,88650.0
2013-12-31T00:00:00.000000,2013,CT,90450.0
2013-12-31T00:00:00.000000,2013,DE,70610.0
2013-12-31T00:00:00.000000,2013,District of Columbia,78400.0
2013-12-31T00:00:00.000000,2013,FL,63350.0
2013-12-31T00:00:00.000000,2013,GA,61340.0
2013-12-31T00:00:00.000000,2013,HI,83850.0
2013-12-31T00:00:00.000000,2013,ID,63270.0
2013-12-31T00:00:00.000000,2013,IL,70410.0
2013-12-31T00:00:00.000000,2013,IN,64560.0
2013-12-31T00:00:00.000000,2013,IA,78530.0
2013-12-31T00:00:00.000000,2013,KS,62420.0
2013-12-31T00:00:00.000000,2013,KY,58580.0
2013-12-31T00:00:00.000000,2013,LA,60600.0
2013-12-31T00:00:00.000000,2013,ME,71740.0
2013-12-31T00:00:00.000000,2013,MD,90530.0
2013-12-31T00:00:00.000000,2013,MA,81620.0
2013-12-31T00:00:00.000000,2013,MI,73840.0
2013-12-31T00:00:00.000000,2013,MN,83970.0
2013-12-31T00:00:00.000000,2013,MS,42210.0
2013-12-31T00:00:00.000000,2013,MO,60440.0
2013-12-31T00:00:00.000000,2013,MT,56390.0
2013-12-31T00:00:00.000000,2013,NE,75220.0
2013-12-31T00:00:00.000000,2013,NV,67680.0
2013-12-31T00:00:00.000000,2013,NH,90200.0
2013-12-31T00:00:00.000000,2013,NJ,83220.0
2013-12-31T00:00:00.000000,2013,NM,52430.0
2013-12-31T00:00:00.000000,2013,NY,65230.0
2013-12-31T00:00:00.000000,2013,NC,60490.0
2013-12-31T00:00:00.000000,2013,ND,77220.0
2013-12-31T00:00:00.000000,2013,OH,66250.0
2013-12-31T00:00:00.000000,2013,OK,60260.0
2013-12-31T00:00:00.000000,2013,OR,63960.0
2013-12-31T00:00:00.000000,2013,PA,72000.0
2013-12-31T00:00:00.000000,2013,RI,73520.0
2013-12-31T00:00:00.000000,2013,SC,56870.0
2013-12-31T00:00:00.000000,2013,SD,69720.0
2013-12-31T00:00:00.000000,2013,TN,56600.0
2013-12-31T00:00:00.000000,2013,TX,67100.0
2013-12-31T00:00:00.000000,2013,UT,79690.0
2013-12-31T00:00:00.000000,2013,VT,85520.0
2013-12-31T00:00:00.000000,2013,VA,86030.0
2013-12-31T00:00:00.000000,2013,WA,83440.0
2013-12-31T00:00:00.000000,2013,WV,56220.0
2013-12-31T00:00:00.000000,2013,WI,67520.0
2013-12-31T00:00:00.000000,2013,WY,88040.0
2014-12-31T00:00:00.000000,2014,AL,54420.0
2014-12-31T00:00:00.000000,2014,AK,87040.0
2014-12-31T00:00:00.000000,2014,AZ,63390.0
2014-12-31T00:00:00.000000,2014,AR,57820.0
2014-12-31T00:00:00.000000,2014,CA,77850.0
2014-12-31T00:00:00.000000,2014,CO,78430.0
2014-12-31T00:00:00.000000,2014,CT,90300.0
2014-12-31T00:00:00.000000,2014,DE,74040.0
2014-12-31T00:00:00.000000,2014,District of Columbia,87880.0
2014-12-31T00:00:00.000000,2014,FL,59390.0
2014-12-31T00:00:00.000000,2014,GA,63780.0
2014-12-31T00:00:00.000000,2014,HI,91670.0
2014-12-31T00:00:00.000000,2014,ID,68780.0
2014-12-31T00:00:00.000000,2014,IL,70680.0
2014-12-31T00:00:00.000000,2014,IN,61860.0
