category,year,share,country
p0p50,1820,0.12,canada
p0p50,1821,,canada
p0p50,1822,,canada
p0p50,1823,,canada
p0p50,1824,,canada
p0p50,1825,,canada
p0p50,1826,,canada
p0p50,1827,,canada
p0p50,1828,,canada
p0p50,1829,,canada
p0p50,1830,,canada
p0p50,1831,,canada
p0p50,1832,,canada
p0p50,1833,,canada
p0p50,1834,,canada
p0p50,1835,,canada
p0p50,1836,,canada
p0p50,1837,,canada
p0p50,1838,,canada
p0p50,1839,,canada
p0p50,1840,,canada
p0p50,1841,,canada
p0p50,1842,,canada
p0p50,1843,,canada
p0p50,1844,,canada
p0p50,1845,,canada
p0p50,1846,,canada
p0p50,1847,,canada
p0p50,1848,,canada
p0p50,1849,,canada
p0p50,1850,0.1289,canada
p0p50,1851,,canada
p0p50,1852,,canada
p0p50,1853,,canada
p0p50,1854,,canada
p0p50,1855,,canada
p0p50,1856,,canada
p0p50,1857,,canada
p0p50,1858,,canada
p0p50,1859,,canada
p0p50,1860,,canada
p0p50,1861,,canada
p0p50,1862,,canada
p0p50,1863,,canada
p0p50,1864,,canada
p0p50,1865,,canada
p0p50,1866,,canada
p0p50,1867,,canada
p0p50,1868,,canada
p0p50,1869,,canada
p0p50,1870,,canada
p0p50,1871,,canada
p0p50,1872,,canada
p0p50,1873,,canada
p0p50,1874,,canada
p0p50,1875,,canada
p0p50,1876,,canada
p0p50,1877,,canada
p0p50,1878,,canada
p0p50,1879,,canada
p0p50,1880,0.1262,canada
p0p50,1881,,canada
p0p50,1882,,canada
p0p50,1883,,canada
p0p50,1884,,canada
p0p50,1885,,canada
p0p50,1886,,canada
p0p50,1887,,canada
p0p50,1888,,canada
p0p50,1889,,canada
p0p50,1890,,canada
p0p50,1891,,canada
p0p50,1892,,canada
p0p50,1893,,canada
p0p50,1894,,canada
p0p50,1895,,canada
p0p50,1896,,canada
p0p50,1897,,canada
p0p50,1898,,canada
p0p50,1899,,canada
p0p50,1900,0.1241,canada
p0p50,1901,,canada
p0p50,1902,,canada
p0p50,1903,,canada
p0p50,1904,,canada
p0p50,1905,,canada
p0p50,1906,,canada
p0p50,1907,,canada
p0p50,1908,,canada
p0p50,1909,,canada
p0p50,1910,0.12,canada
p0p50,1911,,canada
p0p50,1912,,canada
p0p50,1913,,canada
p0p50,1914,,canada
p0p50,1915,,canada
p0p50,1916,,canada
p0p50,1917,,canada
p0p50,1918,,canada
p0p50,1919,,canada
p0p50,1920,0.1985,canada
p0p50,1921,0.1634,canada
p0p50,1922,0.1911,canada
p0p50,1923,0.2081,canada
p0p50,1924,0.2061,canada
p0p50,1925,0.2094,canada
p0p50,1926,0.208,canada
p0p50,1927,0.2063,canada
p0p50,1928,0.2037,canada
p0p50,1929,0.2024,canada
p0p50,1930,0.1981,canada
p0p50,1931,0.1842,canada
p0p50,1932,0.1689,canada
p0p50,1933,0.1623,canada
p0p50,1934,0.1623,canada
p0p50,1935,0.1751,canada
p0p50,1936,0.1751,canada
p0p50,1937,0.1855,canada
p0p50,1938,0.1685,canada
p0p50,1939,0.1792,canada
p0p50,1940,0.1929,canada
p0p50,1941,0.2052,canada
p0p50,1942,0.2203,canada
p0p50,1943,0.2214,canada
p0p50,1944,0.2257,canada
p0p50,1945,0.2259,canada
p0p50,1946,0.2246,canada
p0p50,1947,0.224,canada
p0p50,1948,0.2276,canada
p0p50,1949,0.2239,canada
p0p50,1950,0.2239,canada
p0p50,1951,0.2287,canada
p0p50,1952,0.2288,canada
p0p50,1953,0.2261,canada
p0p50,1954,0.223,canada
p0p50,1955,0.224,canada
p0p50,1956,0.2265,canada
p0p50,1957,0.2247,canada
p0p50,1958,0.2236,canada
p0p50,1959,0.2235,canada
p0p50,1960,0.2223,canada
p0p50,1961,0.2208,canada
p0p50,1962,0.2245,canada
p0p50,1963,0.2255,canada
p0p50,1964,0.2246,canada
p0p50,1965,0.2265,canada
p0p50,1966,0.2279,canada
p0p50,1967,0.2267,canada
p0p50,1968,0.2261,canada
p0p50,1969,0.2259,canada
p0p50,1970,0.2245,canada
p0p50,1971,0.2249,canada
p0p50,1972,0.2251,canada
p0p50,1973,0.2254,canada
p0p50,1974,0.2246,canada
p0p50,1975,0.2207,canada
p0p50,1976,0.2229,canada
p0p50,1977,0.2247,canada
p0p50,1978,0.2238,canada
p0p50,1979,0.223,canada
p0p50,1980,0.2197,canada
p0p50,1981,0.2239,canada
p0p50,1982,0.2245,canada
p0p50,1983,0.2214,canada
p0p50,1984,0.2217,canada
p0p50,1985,0.2196,canada
p0p50,1986,0.2111,canada
p0p50,1987,0.2107,canada
p0p50,1988,0.2093,canada
p0p50,1989,0.2036,canada
p0p50,1990,0.1986,canada
p0p50,1991,0.1919,canada
p0p50,1992,0.1899,canada
p0p50,1993,0.1833,canada
p0p50,1994,0.1821,canada
p0p50,1995,0.1771,canada
p0p50,1996,0.1752,canada
p0p50,1997,0.1729,canada
p0p50,1998,0.1721,canada
p0p50,1999,0.1738,canada
p0p50,2000,0.1702,canada
p0p50,2001,0.1737,canada
p0p50,2002,0.1724,canada
p0p50,2003,0.1713,canada
p0p50,2004,0.1701,canada
p0p50,2005,0.1695,canada
p0p50,2006,0.1675,canada
p0p50,2007,0.1675,canada
p0p50,2008,0.1703,canada
p0p50,2009,0.1723,canada
p0p50,2010,0.1705,canada
p0p50,2011,0.1707,canada
p0p50,2012,0.1721,canada
p0p50,2013,0.1716,canada
p0p50,2014,0.1735,canada
p0p50,2015,0.1734,canada
p0p50,2016,0.178,canada
p0p50,2017,0.1762,canada
p0p50,2018,0.1785,canada
p0p50,2019,0.1791,canada
p0p50,2020,0.1691,canada
p0p50,2021,0.1743,canada
p0p50,2022,0.1743,canada
p0p50,2023,0.1743,canada
p99p100,1820,0.175,canada
p99p100,1821,,canada
p99p100,1822,,canada
p99p100,1823,,canada
p99p100,1824,,canada
p99p100,1825,,canada
p99p100,1826,,canada
p99p100,1827,,canada
p99p100,1828,,canada
p99p100,1829,,canada
p99p100,1830,,canada
p99p100,1831,,canada
p99p100,1832,,canada
p99p100,1833,,canada
p99p100,1834,,canada
p99p100,1835,,canada
p99p100,1836,,canada
p99p100,1837,,canada
p99p100,1838,,canada
p99p100,1839,,canada
p99p100,1840,,canada
p99p100,1841,,canada
p99p100,1842,,canada
p99p100,1843,,canada
p99p100,1844,,canada
p99p100,1845,,canada
p99p100,1846,,canada
p99p100,1847,,canada
p99p100,1848,,canada
p99p100,1849,,canada
p99p100,1850,0.117,canada
p99p100,1851,,canada
p99p100,1852,,canada
p99p100,1853,,canada
p99p100,1854,,canada
p99p100,1855,,canada
p99p100,1856,,canada
p99p100,1857,,canada
p99p100,1858,,canada
p99p100,1859,,canada
p99p100,1860,,canada
p99p100,1861,,canada
p99p100,1862,,canada
p99p100,1863,,canada
p99p100,1864,,canada
p99p100,1865,,canada
p99p100,1866,,canada
p99p100,1867,,canada
p99p100,1868,,canada
p99p100,1869,,canada
p99p100,1870,,canada
p99p100,1871,,canada
p99p100,1872,,canada
p99p100,1873,,canada
p99p100,1874,,canada
p99p100,1875,,canada
p99p100,1876,,canada
p99p100,1877,,canada
p99p100,1878,,canada
p99p100,1879,,canada
p99p100,1880,0.12,canada
p99p100,1881,,canada
p99p100,1882,,canada
p99p100,1883,,canada
p99p100,1884,,canada
p99p100,1885,,canada
p99p100,1886,,canada
p99p100,1887,,canada
p99p100,1888,,canada
p99p100,1889,,canada
p99p100,1890,,canada
p99p100,1891,,canada
p99p100,1892,,canada
p99p100,1893,,canada
p99p100,1894,,canada
p99p100,1895,,canada
p99p100,1896,,canada
p99p100,1897,,canada
p99p100,1898,,canada
p99p100,1899,,canada
p99p100,1900,0.12,canada
p99p100,1901,,canada
p99p100,1902,,canada
p99p100,1903,,canada
p99p100,1904,,canada
p99p100,1905,,canada
p99p100,1906,,canada
p99p100,1907,,canada
p99p100,1908,,canada
p99p100,1909,,canada
p99p100,1910,0.122,canada
p99p100,1911,,canada
p99p100,1912,,canada
p99p100,1913,,canada
p99p100,1914,,canada
p99p100,1915,,canada
p99p100,1916,,canada
p99p100,1917,,canada
p99p100,1918,,canada
p99p100,1919,,canada
p99p100,1920,0.1041,canada
p99p100,1921,0.1375,canada
p99p100,1922,0.1131,canada
p99p100,1923,0.1043,canada
p99p100,1924,0.1054,canada
p99p100,1925,0.0953,canada
p99p100,1926,0.1011,canada
p99p100,1927,0.106,canada
p99p100,1928,0.1112,canada
p99p100,1929,0.1138,canada
p99p100,1930,0.1178,canada
p99p100,1931,0.1252,canada
p99p100,1932,0.1364,canada
p99p100,1933,0.1411,canada
p99p100,1934,0.1411,canada
p99p100,1935,0.1299,canada
p99p100,1936,0.1299,canada
p99p100,1937,0.1224,canada
p99p100,1938,0.1427,canada
p99p100,1939,0.1284,canada
p99p100,1940,0.11,canada
p99p100,1941,0.0972,canada
p99p100,1942,0.081,canada
p99p100,1943,0.0769,canada
p99p100,1944,0.0715,canada
p99p100,1945,0.0727,canada
p99p100,1946,0.0771,canada
p99p100,1947,0.0791,canada
p99p100,1948,0.0745,canada
p99p100,1949,0.0773,canada
p99p100,1950,0.0785,canada
p99p100,1951,0.0717,canada
p99p100,1952,0.0706,canada
p99p100,1953,0.0711,canada
p99p100,1954,0.0749,canada
p99p100,1955,0.0734,canada
p99p100,1956,0.0693,canada
p99p100,1957,0.0699,canada
p99p100,1958,0.0716,canada
p99p100,1959,0.0707,canada
p99p100,1960,0.0715,canada
p99p100,1961,0.0727,canada
p99p100,1962,0.0687,canada
p99p100,1963,0.0669,canada
p99p100,1964,0.0687,canada
p99p100,1965,0.0671,canada
p99p100,1966,0.0648,canada
p99p100,1967,0.0658,canada
p99p100,1968,0.066,canada
p99p100,1969,0.066,canada
p99p100,1970,0.0662,canada
p99p100,1971,0.0649,canada
p99p100,1972,0.0646,canada
p99p100,1973,0.0667,canada
p99p100,1974,0.0668,canada
p99p100,1975,0.0742,canada
p99p100,1976,0.0684,canada
p99p100,1977,0.0653,canada
p99p100,1978,0.067,canada
p99p100,1979,0.0716,canada
p99p100,1980,0.076,canada
p99p100,1981,0.0708,canada
p99p100,1982,0.0701,canada
p99p100,1983,0.0739,canada
p99p100,1984,0.0773,canada
p99p100,1985,0.0766,canada
p99p100,1986,0.0781,canada
p99p100,1987,0.0806,canada
p99p100,1988,0.0887,canada
p99p100,1989,0.0948,canada
p99p100,1990,0.0927,canada
p99p100,1991,0.0915,canada
p99p100,1992,0.0919,canada
p99p100,1993,0.0957,canada
p99p100,1994,0.0961,canada
p99p100,1995,0.0988,canada
p99p100,1996,0.1039,canada
p99p100,1997,0.1113,canada
p99p100,1998,0.1127,canada
p99p100,1999,0.1183,canada
p99p100,2000,0.1269,canada
p99p100,2001,0.1271,canada
p99p100,2002,0.1279,canada
p99p100,2003,0.1306,canada
p99p100,2004,0.1359,canada
p99p100,2005,0.1402,canada
p99p100,2006,0.1421,canada
p99p100,2007,0.1421,canada
p99p100,2008,0.1347,canada
p99p100,2009,0.1186,canada
p99p100,2010,0.1235,canada
p99p100,2011,0.1228,canada
p99p100,2012,0.1162,canada
p99p100,2013,0.1161,canada
p99p100,2014,0.1144,canada
p99p100,2015,0.1149,canada
p99p100,2016,0.099,canada
p99p100,2017,0.1053,canada
p99p100,2018,0.1053,canada
p99p100,2019,0.1039,canada
p99p100,2020,0.1059,canada
p99p100,2021,0.1162,canada
p99p100,2022,0.1162,canada
p99p100,2023,0.1162,canada
p0p50,1820,0.187,china
p0p50,1821,,china
p0p50,1822,,china
p0p50,1823,,china
p0p50,1824,,china
p0p50,1825,,china
p0p50,1826,,china
p0p50,1827,,china
p0p50,1828,,china
p0p50,1829,,china
p0p50,1830,,china
p0p50,1831,,china
p0p50,1832,,china
p0p50,1833,,china
p0p50,1834,,china
p0p50,1835,,china
p0p50,1836,,china
p0p50,1837,,china
p0p50,1838,,china
p0p50,1839,,china
p0p50,1840,,china
p0p50,1841,,china
p0p50,1842,,china
p0p50,1843,,china
p0p50,1844,,china
p0p50,1845,,china
p0p50,1846,,china
p0p50,1847,,china
p0p50,1848,,china
p0p50,1849,,china
p0p50,1850,0.1827,china
p0p50,1851,,china
p0p50,1852,,china
p0p50,1853,,china
p0p50,1854,,china
p0p50,1855,,china
p0p50,1856,,china
p0p50,1857,,china
p0p50,1858,,china
p0p50,1859,,china
p0p50,1860,,china
p0p50,1861,,china
p0p50,1862,,china
p0p50,1863,,china
p0p50,1864,,china
p0p50,1865,,china
p0p50,1866,,china
p0p50,1867,,china
p0p50,1868,,china
p0p50,1869,,china
p0p50,1870,,china
p0p50,1871,,china
p0p50,1872,,china
p0p50,1873,,china
p0p50,1874,,china
p0p50,1875,,china
p0p50,1876,,china
p0p50,1877,,china
p0p50,1878,,china
p0p50,1879,,china
p0p50,1880,0.1731,china
p0p50,1881,,china
p0p50,1882,,china
p0p50,1883,,china
p0p50,1884,,china
p0p50,1885,,china
p0p50,1886,,china
p0p50,1887,,china
p0p50,1888,,china
p0p50,1889,,china
p0p50,1890,,china
p0p50,1891,,china
p0p50,1892,,china
p0p50,1893,,china
p0p50,1894,,china
p0p50,1895,,china
p0p50,1896,,china
p0p50,1897,,china
p0p50,1898,,china
p0p50,1899,,china
p0p50,1900,0.1721,china
p0p50,1901,,china
p0p50,1902,,china
p0p50,1903,,china
p0p50,1904,,china
p0p50,1905,,china
p0p50,1906,,china
p0p50,1907,,china
p0p50,1908,,china
p0p50,1909,,china
p0p50,1910,0.1349,china
p0p50,1911,,china
p0p50,1912,,china
p0p50,1913,,china
p0p50,1914,,china
p0p50,1915,,china
p0p50,1916,,china
p0p50,1917,,china
p0p50,1918,,china
p0p50,1919,,china
p0p50,1920,0.1558,china
p0p50,1921,,china
p0p50,1922,,china
p0p50,1923,,china
p0p50,1924,,china
p0p50,1925,,china
p0p50,1926,,china
p0p50,1927,,china
p0p50,1928,,china
p0p50,1929,,china
p0p50,1930,0.1637,china
p0p50,1931,,china
p0p50,1932,,china
p0p50,1933,,china
p0p50,1934,,china
p0p50,1935,,china
p0p50,1936,,china
p0p50,1937,,china
p0p50,1938,,china
p0p50,1939,,china
p0p50,1940,0.1791,china
p0p50,1941,,china
p0p50,1942,,china
p0p50,1943,,china
p0p50,1944,,china
p0p50,1945,,china
p0p50,1946,,china
p0p50,1947,,china
p0p50,1948,,china
p0p50,1949,,china
p0p50,1950,0.254,china
p0p50,1951,,china
p0p50,1952,,china
p0p50,1953,,china
p0p50,1954,,china
p0p50,1955,,china
p0p50,1956,,china
p0p50,1957,,china
p0p50,1958,,china
p0p50,1959,,china
p0p50,1960,0.254,china
p0p50,1961,,china
p0p50,1962,,china
p0p50,1963,,china
p0p50,1964,,china
p0p50,1965,,china
p0p50,1966,,china
p0p50,1967,,china
p0p50,1968,,china
p0p50,1969,,china
p0p50,1970,0.254,china
p0p50,1971,,china
p0p50,1972,,china
p0p50,1973,,china
p0p50,1974,,china
p0p50,1975,,china
p0p50,1976,,china
p0p50,1977,,china
p0p50,1978,0.2517,china
p0p50,1979,0.251,china
p0p50,1980,0.2498,china
p0p50,1981,0.2471,china
p0p50,1982,0.2419,china
p0p50,1983,0.2445,china
p0p50,1984,0.2418,china
p0p50,1985,0.2384,china
p0p50,1986,0.2252,china
p0p50,1987,0.2207,china
p0p50,1988,0.2188,china
p0p50,1989,0.2126,china
p0p50,1990,0.2146,china
p0p50,1991,0.2027,china
p0p50,1992,0.1939,china
p0p50,1993,0.1849,china
p0p50,1994,0.1811,china
p0p50,1995,0.1849,china
p0p50,1996,0.1906,china
p0p50,1997,0.1909,china
p0p50,1998,0.1915,china
p0p50,1999,0.185,china
p0p50,2000,0.1737,china
p0p50,2001,0.1681,china
p0p50,2002,0.1557,china
p0p50,2003,0.1515,china
p0p50,2004,0.1515,china
p0p50,2005,0.1442,china
p0p50,2006,0.1441,china
p0p50,2007,0.1425,china
p0p50,2008,0.1421,china
p0p50,2009,0.1414,china
p0p50,2010,0.1383,china
p0p50,2011,0.1409,china
p0p50,2012,0.1454,china
p0p50,2013,0.1403,china
p0p50,2014,0.1438,china
p0p50,2015,0.1436,china
p0p50,2016,0.1411,china
p0p50,2017,0.1386,china
p0p50,2018,0.1393,china
p0p50,2019,0.1398,china
p0p50,2020,0.1377,china
p0p50,2021,0.1374,china
p0p50,2022,0.1351,china
p0p50,2023,0.1351,china
p99p100,1820,0.16,china
p99p100,1821,,china
p99p100,1822,,china
p99p100,1823,,china
p99p100,1824,,china
p99p100,1825,,china
p99p100,1826,,china
p99p100,1827,,china
p99p100,1828,,china
p99p100,1829,,china
p99p100,1830,,china
p99p100,1831,,china
p99p100,1832,,china
p99p100,1833,,china
p99p100,1834,,china
p99p100,1835,,china
p99p100,1836,,china
p99p100,1837,,china
p99p100,1838,,china
p99p100,1839,,china
p99p100,1840,,china
p99p100,1841,,china
p99p100,1842,,china
p99p100,1843,,china
p99p100,1844,,china
p99p100,1845,,china
p99p100,1846,,china
p99p100,1847,,china
p99p100,1848,,china
p99p100,1849,,china
p99p100,1850,0.1718,china
p99p100,1851,,china
p99p100,1852,,china
p99p100,1853,,china
p99p100,1854,,china
p99p100,1855,,china
p99p100,1856,,china
p99p100,1857,,china
p99p100,1858,,china
p99p100,1859,,china
p99p100,1860,,china
p99p100,1861,,china
p99p100,1862,,china
p99p100,1863,,china
p99p100,1864,,china
p99p100,1865,,china
p99p100,1866,,china
p99p100,1867,,china
p99p100,1868,,china
p99p100,1869,,china
p99p100,1870,,china
p99p100,1871,,china
p99p100,1872,,china
p99p100,1873,,china
p99p100,1874,,china
p99p100,1875,,china
p99p100,1876,,china
p99p100,1877,,china
p99p100,1878,,china
p99p100,1879,,china
p99p100,1880,0.1719,china
p99p100,1881,,china
p99p100,1882,,china
p99p100,1883,,china
p99p100,1884,,china
p99p100,1885,,china
p99p100,1886,,china
p99p100,1887,,china
p99p100,1888,,china
p99p100,1889,,china
p99p100,1890,,china
p99p100,1891,,china
p99p100,1892,,china
p99p100,1893,,china
p99p100,1894,,china
p99p100,1895,,china
p99p100,1896,,china
p99p100,1897,,china
p99p100,1898,,china
p99p100,1899,,china
p99p100,1900,0.1739,china
p99p100,1901,,china
p99p100,1902,,china
p99p100,1903,,china
p99p100,1904,,china
p99p100,1905,,china
p99p100,1906,,china
p99p100,1907,,china
p99p100,1908,,china
p99p100,1909,,china
p99p100,1910,0.2417,china
p99p100,1911,,china
p99p100,1912,,china
p99p100,1913,,china
p99p100,1914,,china
p99p100,1915,,china
p99p100,1916,,china
p99p100,1917,,china
p99p100,1918,,china
p99p100,1919,,china
p99p100,1920,0.2178,china
p99p100,1921,,china
p99p100,1922,,china
p99p100,1923,,china
p99p100,1924,,china
p99p100,1925,,china
p99p100,1926,,china
p99p100,1927,,china
p99p100,1928,,china
p99p100,1929,,china
p99p100,1930,0.1984,china
p99p100,1931,,china
p99p100,1932,,china
p99p100,1933,,china
p99p100,1934,,china
p99p100,1935,,china
p99p100,1936,,china
p99p100,1937,,china
p99p100,1938,,china
p99p100,1939,,china
p99p100,1940,0.1817,china
p99p100,1941,,china
p99p100,1942,,china
p99p100,1943,,china
p99p100,1944,,china
p99p100,1945,,china
p99p100,1946,,china
p99p100,1947,,china
p99p100,1948,,china
p99p100,1949,,china
p99p100,1950,0.05,china
p99p100,1951,,china
p99p100,1952,,china
p99p100,1953,,china
p99p100,1954,,china
p99p100,1955,,china
p99p100,1956,,china
p99p100,1957,,china
p99p100,1958,,china
p99p100,1959,,china
p99p100,1960,0.05,china
p99p100,1961,,china
p99p100,1962,,china
p99p100,1963,,china
p99p100,1964,,china
p99p100,1965,,china
p99p100,1966,,china
p99p100,1967,,china
p99p100,1968,,china
p99p100,1969,,china
p99p100,1970,0.05,china
p99p100,1971,,china
p99p100,1972,,china
p99p100,1973,,china
p99p100,1974,,china
p99p100,1975,,china
p99p100,1976,,china
p99p100,1977,,china
p99p100,1978,0.065,china
p99p100,1979,0.0652,china
p99p100,1980,0.0657,china
p99p100,1981,0.0686,china
p99p100,1982,0.0709,china
p99p100,1983,0.0727,china
p99p100,1984,0.0761,china
p99p100,1985,0.0817,china
p99p100,1986,0.0811,china
p99p100,1987,0.08,china
p99p100,1988,0.0813,china
p99p100,1989,0.0833,china
p99p100,1990,0.0821,china
p99p100,1991,0.0842,china
p99p100,1992,0.0885,china
p99p100,1993,0.0929,china
p99p100,1994,0.0954,china
p99p100,1995,0.0938,china
p99p100,1996,0.0965,china
p99p100,1997,0.0965,china
p99p100,1998,0.0994,china
p99p100,1999,0.1002,china
p99p100,2000,0.1046,china
p99p100,2001,0.1096,china
p99p100,2002,0.1265,china
p99p100,2003,0.1323,china
p99p100,2004,0.1393,china
p99p100,2005,0.143,china
p99p100,2006,0.1487,china
p99p100,2007,0.1538,china
p99p100,2008,0.1529,china
p99p100,2009,0.1552,china
p99p100,2010,0.152,china
p99p100,2011,0.1467,china
p99p100,2012,0.1383,china
p99p100,2013,0.1389,china
p99p100,2014,0.1374,china
p99p100,2015,0.14,china
p99p100,2016,0.1405,china
p99p100,2017,0.1516,china
p99p100,2018,0.1485,china
p99p100,2019,0.1466,china
p99p100,2020,0.1556,china
p99p100,2021,0.1572,china
p99p100,2022,0.1576,china
p99p100,2023,0.1576,china
p0p50,1820,0.1815,germany
p0p50,1821,,germany
p0p50,1822,,germany
p0p50,1823,,germany
p0p50,1824,,germany
p0p50,1825,,germany
p0p50,1826,,germany
p0p50,1827,,germany
p0p50,1828,,germany
p0p50,1829,,germany
p0p50,1830,,germany
p0p50,1831,,germany
p0p50,1832,,germany
p0p50,1833,,germany
p0p50,1834,,germany
p0p50,1835,,germany
p0p50,1836,,germany
p0p50,1837,,germany
p0p50,1838,,germany
p0p50,1839,,germany
p0p50,1840,,germany
p0p50,1841,,germany
p0p50,1842,,germany
p0p50,1843,,germany
p0p50,1844,,germany
p0p50,1845,,germany
p0p50,1846,,germany
p0p50,1847,,germany
p0p50,1848,,germany
p0p50,1849,,germany
p0p50,1850,0.178,germany
p0p50,1851,,germany
p0p50,1852,,germany
p0p50,1853,,germany
p0p50,1854,,germany
p0p50,1855,,germany
p0p50,1856,,germany
p0p50,1857,,germany
p0p50,1858,,germany
p0p50,1859,,germany
p0p50,1860,,germany
p0p50,1861,,germany
p0p50,1862,,germany
p0p50,1863,,germany
p0p50,1864,,germany
p0p50,1865,,germany
p0p50,1866,,germany
p0p50,1867,,germany
p0p50,1868,,germany
p0p50,1869,,germany
p0p50,1870,,germany
p0p50,1871,,germany
p0p50,1872,,germany
p0p50,1873,,germany
p0p50,1874,,germany
p0p50,1875,,germany
p0p50,1876,,germany
p0p50,1877,,germany
p0p50,1878,,germany
p0p50,1879,,germany
p0p50,1880,0.1836,germany
p0p50,1881,,germany
p0p50,1882,,germany
p0p50,1883,,germany
p0p50,1884,,germany
p0p50,1885,,germany
p0p50,1886,,germany
p0p50,1887,,germany
p0p50,1888,,germany
p0p50,1889,,germany
p0p50,1890,,germany
p0p50,1891,,germany
p0p50,1892,,germany
p0p50,1893,,germany
p0p50,1894,,germany
p0p50,1895,,germany
p0p50,1896,,germany
p0p50,1897,,germany
p0p50,1898,,germany
p0p50,1899,,germany
p0p50,1900,0.1678,germany
p0p50,1901,,germany
p0p50,1902,,germany
p0p50,1903,,germany
p0p50,1904,,germany
p0p50,1905,,germany
p0p50,1906,,germany
p0p50,1907,,germany
p0p50,1908,,germany
p0p50,1909,,germany
p0p50,1910,0.1759,germany
p0p50,1911,,germany
p0p50,1912,,germany
p0p50,1913,,germany
p0p50,1914,,germany
p0p50,1915,,germany
p0p50,1916,,germany
p0p50,1917,,germany
p0p50,1918,,germany
p0p50,1919,,germany
p0p50,1920,0.1724,germany
p0p50,1921,,germany
p0p50,1922,,germany
p0p50,1923,,germany
p0p50,1924,,germany
p0p50,1925,,germany
p0p50,1926,,germany
p0p50,1927,,germany
p0p50,1928,,germany
p0p50,1929,,germany
p0p50,1930,0.2229,germany
p0p50,1931,,germany
p0p50,1932,,germany
p0p50,1933,,germany
p0p50,1934,,germany
p0p50,1935,,germany
p0p50,1936,,germany
p0p50,1937,,germany
p0p50,1938,,germany
p0p50,1939,,germany
p0p50,1940,0.1917,germany
p0p50,1941,,germany
p0p50,1942,,germany
p0p50,1943,,germany
p0p50,1944,,germany
p0p50,1945,,germany
p0p50,1946,,germany
p0p50,1947,,germany
p0p50,1948,,germany
p0p50,1949,,germany
p0p50,1950,0.2205,germany
p0p50,1951,,germany
p0p50,1952,,germany
p0p50,1953,,germany
p0p50,1954,,germany
p0p50,1955,,germany
p0p50,1956,,germany
p0p50,1957,,germany
p0p50,1958,,germany
p0p50,1959,,germany
p0p50,1960,0.2289,germany
p0p50,1961,,germany
p0p50,1962,,germany
p0p50,1963,,germany
p0p50,1964,,germany
p0p50,1965,,germany
p0p50,1966,,germany
p0p50,1967,,germany
p0p50,1968,,germany
p0p50,1969,,germany
p0p50,1970,0.2409,germany
p0p50,1971,,germany
p0p50,1972,,germany
p0p50,1973,,germany
p0p50,1974,,germany
p0p50,1975,,germany
p0p50,1976,,germany
p0p50,1977,,germany
p0p50,1978,,germany
p0p50,1979,,germany
p0p50,1980,0.2347,germany
p0p50,1981,0.2353,germany
p0p50,1982,0.2393,germany
p0p50,1983,0.2357,germany
p0p50,1984,0.2384,germany
p0p50,1985,0.238,germany
p0p50,1986,0.2356,germany
p0p50,1987,0.2316,germany
p0p50,1988,0.2255,germany
p0p50,1989,0.2215,germany
p0p50,1990,0.2186,germany
p0p50,1991,0.2236,germany
p0p50,1992,0.2265,germany
p0p50,1993,0.2293,germany
p0p50,1994,0.2325,germany
p0p50,1995,0.2332,germany
p0p50,1996,0.228,germany
p0p50,1997,0.2231,germany
p0p50,1998,0.2177,germany
p0p50,1999,0.2209,germany
p0p50,2000,0.2178,germany
p0p50,2001,0.2172,germany
p0p50,2002,0.2139,germany
p0p50,2003,0.2187,germany
p0p50,2004,0.2122,germany
p0p50,2005,0.2017,germany
p0p50,2006,0.2004,germany
p0p50,2007,0.196,germany
p0p50,2008,0.1948,germany
p0p50,2009,0.195,germany
p0p50,2010,0.1968,germany
p0p50,2011,0.1945,germany
p0p50,2012,0.1931,germany
p0p50,2013,0.1862,germany
p0p50,2014,0.1855,germany
p0p50,2015,0.1864,germany
p0p50,2016,0.1881,germany
p0p50,2017,0.1896,germany
p0p50,2018,0.1923,germany
p0p50,2019,0.1914,germany
p0p50,2020,0.1919,germany
p0p50,2021,0.1919,germany
p0p50,2022,0.1919,germany
p0p50,2023,0.1919,germany
p99p100,1820,0.1769,germany
p99p100,1821,,germany
p99p100,1822,,germany
p99p100,1823,,germany
p99p100,1824,,germany
p99p100,1825,,germany
p99p100,1826,,germany
p99p100,1827,,germany
p99p100,1828,,germany
p99p100,1829,,germany
p99p100,1830,,germany
p99p100,1831,,germany
p99p100,1832,,germany
p99p100,1833,,germany
p99p100,1834,,germany
p99p100,1835,,germany
p99p100,1836,,germany
p99p100,1837,,germany
p99p100,1838,,germany
p99p100,1839,,germany
p99p100,1840,,germany
p99p100,1841,,germany
p99p100,1842,,germany
p99p100,1843,,germany
p99p100,1844,,germany
p99p100,1845,,germany
p99p100,1846,,germany
p99p100,1847,,germany
p99p100,1848,,germany
p99p100,1849,,germany
p99p100,1850,0.1808,germany
p99p100,1851,,germany
p99p100,1852,,germany
p99p100,1853,,germany
p99p100,1854,,germany
p99p100,1855,,germany
p99p100,1856,,germany
p99p100,1857,,germany
p99p100,1858,,germany
p99p100,1859,,germany
p99p100,1860,,germany
p99p100,1861,,germany
p99p100,1862,,germany
p99p100,1863,,germany
p99p100,1864,,germany
p99p100,1865,,germany
p99p100,1866,,germany
p99p100,1867,,germany
p99p100,1868,,germany
p99p100,1869,,germany
p99p100,1870,,germany
p99p100,1871,,germany
p99p100,1872,,germany
