country,year,share_top,upper_top_9,upper_middle_40,share_bottom,gap
denmark,1994,0.09049999,0.177,0.45280000000000004,0.2796,-0.18910001
denmark,1995,0.0916,0.17710000999999997,0.45100002000000006,0.2802,-0.1886
denmark,1996,0.0943,0.1778,0.4448,0.28300000000000003,-0.18870000000000003
denmark,1997,0.1037,0.1814,0.4354,0.2795,-0.1758
denmark,1998,0.1011,0.1802,0.4421,0.2766,-0.17550000000000002
denmark,1999,0.11220000000000001,0.184,0.4319,0.27190000000000003,-0.1597
denmark,2000,0.11449999999999999,0.18510000000000001,0.43100000000000005,0.26940000000000003,-0.15490000000000004
denmark,2001,0.09929999,0.1815,0.4413,0.278,-0.17870001000000002
denmark,2002,0.0943,0.18050000000000002,0.44350002000000005,0.28169998,-0.18739998000000002
denmark,2003,0.0889,0.1757,0.44850002000000005,0.287,-0.19809999999999997
denmark,2004,0.0942,0.1814,0.4495,0.275,-0.18080000000000002
denmark,2005,0.1084,0.19640000000000002,0.4536,0.2416,-0.1332
denmark,2006,0.112300005,0.19280000000000003,0.45260002,0.24230000000000002,-0.12999999500000003
denmark,2007,0.10719999,0.19340000000000002,0.4547,0.2447,-0.13750001
denmark,2008,0.10130000000000002,0.1948,0.46340000000000003,0.24050001000000001,-0.13920000999999999
denmark,2009,0.0928,0.19220001,0.4704,0.24449999,-0.15169999
denmark,2010,0.1125,0.2018,0.4547,0.2309,-0.11839999999999999
denmark,2011,0.113,0.2021,0.45559998,0.22920000000000001,-0.11620000000000001
denmark,2012,0.1158,0.2002,0.4557,0.22829999999999998,-0.11249999999999998
denmark,2013,0.1204,0.20630001,0.45120003,0.22220001,-0.10180001000000001
denmark,2014,0.1273,0.20670000000000002,0.44630000000000003,0.2197,-0.09240000000000001
denmark,2015,0.12559999,0.2036,0.4504,0.22039999999999998,-0.09480000999999999
denmark,2016,0.12610001,0.2061,0.44880000000000003,0.219,-0.09289998999999999
denmark,2017,0.1233,0.20900002,0.45020000000000004,0.2175,-0.09419999999999999
denmark,2022,0.1855,0.2202,0.40740000000000004,0.1869,-0.0014000000000000123
djibouti,2002,0.15410000000000001,0.32480003,0.38640003,0.13470000000000001,0.0194
djibouti,2012,0.17170000000000002,0.34500000000000003,0.36379997000000003,0.1195,0.052200000000000024
djibouti,2013,0.1649,0.3497,0.365,0.12050000000000001,0.04439999999999998
djibouti,2017,0.15860001,0.3369,0.3735,0.13089999000000002,0.027700019999999992
djibouti,2022,0.15860001,0.3369,0.3735,0.13089999000000002,0.027700019999999992
dominica,1980,0.23750000000000002,0.32190002,0.35869999999999996,0.08190001000000001,0.15559999000000002
dominica,1981,0.2364,0.3229,0.359,0.0816,0.1548
dominica,1982,0.2353,0.324,0.3594,0.08130000000000001,0.154
dominica,1983,0.23420000000000002,0.32510002,0.3597,0.081,0.1532
dominica,1984,0.2331,0.3261,0.3601,0.08070001,0.15239998999999999
dominica,1985,0.23190000000000002,0.3273,0.3604,0.08030001,0.15159999000000002
dominica,1986,0.23070000000000002,0.3285,0.36090000000000005,0.08,0.1507
dominica,1987,0.22949999,0.3296,0.36119999999999997,0.0796,0.14989998999999998
dominica,1988,0.22829999999999998,0.33079998000000005,0.3616,0.079300003,0.148999997
dominica,1989,0.227,0.3321,0.36199997000000006,0.078900003,0.148099997
dominica,1990,0.2258,0.3332,0.36239998,0.078500004,0.147299996
dominica,1991,0.2257,0.3323,0.363,0.078900003,0.14679999700000002
dominica,1992,0.22550001000000003,0.33149997999999997,0.36369999999999997,0.079300003,0.14620000700000002
dominica,1993,0.2254,0.33059998,0.3644,0.079700003,0.14569999699999997
dominica,1994,0.22530000000000003,0.3297,0.36489998,0.08,0.14530000000000004
dominica,1995,0.2252,0.32880000000000004,0.36559998,0.0804,0.1448
dominica,1996,0.22510000000000002,0.32799999999999996,0.36619999999999997,0.08070001,0.14439999000000003
dominica,1997,0.225,0.3271,0.3668,0.08110001,0.14389999
dominica,1998,0.22490002,0.32630000000000003,0.36729999999999996,0.08140000000000001,0.14350002
dominica,1999,0.22480001000000002,0.32550003,0.368,0.0818,0.14300001
dominica,2000,0.22470001,0.3247,0.3686,0.0821,0.14260001
dominica,2001,0.22310001000000002,0.32460003,0.36979999999999996,0.08259999999999999,0.14050001
dominica,2002,0.22160000000000002,0.32440002,0.37090000000000006,0.08299999,0.13860001000000002
dominica,2003,0.2202,0.3243,0.3722,0.08349999000000001,0.13670000999999998
dominica,2004,0.2189,0.3241,0.37310000000000004,0.08389999,0.13500001
dominica,2005,0.21760000000000002,0.324,0.3741,0.08429999,0.13330001000000002
dominica,2006,0.2164,0.32390003,0.375,0.08460000000000001,0.1318
dominica,2007,0.21529999,0.32370002999999997,0.376,0.085,0.13029998999999998
dominica,2008,0.21420000000000003,0.3236,0.3769,0.0853,0.12890000000000001
dominica,2009,0.21309999999999998,0.32350002000000005,0.37770000000000004,0.0857,0.12739999999999999
dominica,2010,0.2121,0.3234,0.3786,0.086,0.12610000000000002
dominica,2011,0.21199999,0.31830002,0.378,0.0917,0.12029999
dominica,2012,0.21199999,0.31320000000000003,0.3775,0.0974,0.11459999
dominica,2013,0.21199999,0.308,0.3769,0.10300000000000001,0.10899998999999999
dominica,2014,0.21199999,0.30300001000000004,0.3765,0.1086,0.10339999
dominica,2015,0.21189999,0.29800001000000004,0.37590000000000007,0.11410000000000001,0.09779999
dominica,2016,0.21189999,0.29300001000000003,0.3755,0.11970000000000001,0.09219999
dominica,2017,0.21189999,0.28800000000000003,0.3749,0.1251,0.08679999000000002
dominica,2018,0.2118,0.2832,0.3744,0.1306,0.0812
dominica,2019,0.2118,0.27829998,0.3741,0.136,0.07579999999999998
dominica,2020,0.2118,0.27340000000000003,0.37340000000000007,0.14129999000000001,0.07050000999999997
dominica,2021,0.2118,0.27340000000000003,0.37340000000000007,0.14129999000000001,0.07050000999999997
dominica,2022,0.2118,0.27340000000000003,0.37340000000000007,0.14129999000000001,0.07050000999999997
dominican republic,2013,0.19460001,0.37170000000000003,0.35620003,0.0775,0.11710000999999999
dominican republic,2014,0.1997,0.33909999999999996,0.3789,0.08230000000000001,0.11739999999999998
dominican republic,2015,0.20579999999999998,0.3425,0.36950000000000005,0.08220000000000001,0.12359999999999997
dominican republic,2016,0.24170000000000003,0.3161,0.3552,0.08710000000000001,0.15460000000000002
dominican republic,2017,0.1906,0.33829998000000006,0.37450000000000006,0.09650001,0.09409999
dominican republic,2018,0.2541,0.2978,0.35370003,0.09440001,0.15969999
dominican republic,2021,0.1527,0.325,0.41370003,0.1086,0.0441
dominican republic,2022,0.1527,0.325,0.41370003,0.1086,0.0441
east africa (wid),1980,0.2669,0.3274,0.3152,0.09049999,0.17640001000000002
east africa (wid),1981,0.26859999,0.3254,0.31439999,0.0916,0.17699999
east africa (wid),1982,0.266,0.32659999999999995,0.31560001,0.0919,0.17410000000000003
east africa (wid),1983,0.26460001,0.3274,0.3159,0.092,0.17260001
east africa (wid),1984,0.2669,0.32600002000000006,0.31580002,0.09139999,0.17550001000000004
east africa (wid),1985,0.27289999000000004,0.32630000000000003,0.31400002,0.0868,0.18609999000000005
east africa (wid),1986,0.2756,0.3265,0.31130001,0.08650000000000001,0.1891
east africa (wid),1987,0.2782,0.32530003,0.3091,0.087300005,0.190899995
east africa (wid),1988,0.2816,0.32560000000000006,0.3075,0.0853,0.19630000000000003
east africa (wid),1989,0.28580002,0.3265,0.30460000000000004,0.08309999,0.20270002999999998
east africa (wid),1990,0.28439999,0.3274,0.3056,0.08259999999999999,0.20179998999999998
east africa (wid),1991,0.29100000000000004,0.3274,0.30210001,0.0796,0.21140000000000003
east africa (wid),1992,0.2967,0.3264,0.2994,0.0775,0.2192
east africa (wid),1993,0.26609999,0.33469997,0.31630001,0.08289999999999999,0.18319999000000003
east africa (wid),1994,0.24279999,0.3473,0.3293,0.0806,0.16219999
east africa (wid),1995,0.2422,0.3456,0.33039999999999997,0.0817,0.1605
east africa (wid),1996,0.23579999999999998,0.3437,0.33299999999999996,0.08750000000000001,0.1483
east africa (wid),1997,0.23199999,0.3419,0.33409999999999995,0.0919,0.14009999
east africa (wid),1998,0.2277,0.3421,0.3361,0.0941,0.1336
east africa (wid),1999,0.22350000000000003,0.3392,0.33880000000000005,0.09849999000000001,0.12500001000000002
east africa (wid),2000,0.22220001,0.342,0.3362,0.09960000000000001,0.12260001
east africa (wid),2001,0.22470001,0.3422,0.33379997000000006,0.0994,0.12530001000000002
east africa (wid),2002,0.22829999999999998,0.3387,0.33219997,0.1008,0.12749999999999997
east africa (wid),2003,0.2284,0.33989998,0.33030000000000004,0.1012,0.12719999999999998
east africa (wid),2004,0.2281,0.3401,0.3285,0.1033,0.1248
east africa (wid),2005,0.22760000000000002,0.33809998,0.3295,0.10480000499999999,0.12279999500000004
east africa (wid),2006,0.227,0.3387,0.32909999999999995,0.1052,0.1218
east africa (wid),2007,0.2262,0.3396,0.3289,0.1052,0.12100000000000001
east africa (wid),2008,0.2212,0.3407,0.3311,0.107,0.11420000000000001
east africa (wid),2009,0.2165,0.34270000000000006,0.33239998,0.10849999,0.10800001
east africa (wid),2010,0.21289999,0.3406,0.33719997,0.1093,0.10359999000000002
east africa (wid),2011,0.20730001,0.34090000000000004,0.34159999999999996,0.11019999999999999,0.09710001000000001
east africa (wid),2012,0.2054,0.3404,0.34409999999999996,0.1101,0.0953
east africa (wid),2013,0.2027,0.34390000000000004,0.34390000000000004,0.1095,0.09319999999999999
east africa (wid),2014,0.2057,0.3428,0.34299999999999997,0.10849999,0.09720000999999999
east africa (wid),2015,0.2011,0.3419,0.34750000000000003,0.1094,0.0917
east africa (wid),2016,0.19859998999999998,0.3418,0.34990000000000004,0.10980000499999999,0.08879998499999998
east africa (wid),2017,0.20039999000000003,0.34020000000000006,0.3496,0.1097,0.09069999000000002
east africa (wid),2018,0.1966,0.3422,0.35100002,0.11019999999999999,0.0864
east africa (wid),2019,0.19470001,0.34380000000000005,0.35159999999999997,0.10980000499999999,0.08490000500000001
east africa (wid),2020,0.19230001000000002,0.3443,0.35420001999999995,0.1091,0.08320001000000002
east africa (wid),2021,0.1935,0.34490000000000004,0.3531,0.10849999,0.08500001
east africa (wid),2022,0.1942,0.3456,0.35260002,0.1075,0.08670000000000001
east asia (wid),1820,0.1641,0.3018,0.35100002,0.18309999999999998,-0.01899999999999999
east asia (wid),1850,0.1759,0.3024,0.3431,0.1786,-0.002700000000000008
east asia (wid),1880,0.17800001000000001,0.32799999999999996,0.32620003,0.16769999,0.01030002000000002
east asia (wid),1900,0.18739999999999998,0.3272,0.32190002,0.1636,0.023799999999999988
east asia (wid),1910,0.2298,0.31880001,0.30100000000000005,0.1504,0.0794
east asia (wid),1920,0.2193,0.30970001,0.31650002,0.15449999,0.06480000999999999
east asia (wid),1930,0.2116,0.3161,0.3194,0.15299999,0.05860001000000001
east asia (wid),1940,0.21920000000000003,0.3225,0.3146,0.1438,0.07540000000000002
east asia (wid),1950,0.122699995,0.28400002,0.39989998,0.1935,-0.070800005
east asia (wid),1960,0.1374,0.2883,0.3893,0.18510000000000001,-0.04770000000000002
east asia (wid),1970,0.17920000000000003,0.3455,0.3319,0.1433,0.035900000000000015
east asia (wid),1980,0.1843,0.3719,0.3222,0.1216,0.06269999999999999
east asia (wid),1981,0.1807,0.3701,0.327,0.12219999,0.058500010000000005
east asia (wid),1982,0.1775,0.3661,0.33309998,0.1233,0.054199999999999984
east asia (wid),1983,0.17640001000000002,0.3604,0.3367,0.12639999,0.050000020000000034
east asia (wid),1984,0.17579999999999998,0.3547,0.3406,0.1288,0.046999999999999986
east asia (wid),1985,0.1789,0.3523,0.34049999999999997,0.1283,0.050600000000000006
east asia (wid),1986,0.1813,0.3482,0.3473,0.1232,0.058099999999999985
east asia (wid),1987,0.18970001,0.3395,0.349,0.1217,0.06800001
east asia (wid),1988,0.19470001,0.3429,0.3444,0.11800000000000001,0.07670001
east asia (wid),1989,0.201,0.34590000000000004,0.34079998000000006,0.11240001,0.08859999000000002
east asia (wid),1990,0.2132,0.34630000000000005,0.3307,0.10980000499999999,0.10339999500000001
east asia (wid),1991,0.2056,0.35210003,0.33649998,0.1058,0.0998
east asia (wid),1992,0.1784,0.36149998,0.35420001999999995,0.1059,0.07250000000000001
east asia (wid),1993,0.17579999999999998,0.3536,0.36489998,0.1057,0.07009999999999998
east asia (wid),1994,0.17300000000000001,0.3482,0.37210000000000004,0.1067,0.06630000000000001
east asia (wid),1995,0.17170000000000002,0.33899998,0.3768,0.1126,0.059100000000000014
east asia (wid),1996,0.1759,0.3398,0.36899997999999995,0.1153,0.0606
east asia (wid),1997,0.1721,0.33829998000000006,0.3722,0.1173,0.0548
east asia (wid),1998,0.17560001,0.335,0.3705,0.1189,0.056700009999999995
east asia (wid),1999,0.174,0.3342,0.3747,0.11710000000000001,0.05689999999999998
east asia (wid),2000,0.17720001,0.33030000000000004,0.3804,0.1121,0.06510000999999999
east asia (wid),2001,0.18179998000000003,0.3249,0.3823,0.111,0.07079998000000003
east asia (wid),2002,0.18489999999999998,0.3241,0.38380000000000003,0.10710000000000001,0.07779999999999997
east asia (wid),2003,0.19,0.31900002,0.3847,0.10619999999999999,0.08380000000000001
east asia (wid),2004,0.1924,0.31490002,0.38370002999999997,0.109,0.08339999999999999
east asia (wid),2005,0.1893,0.31510002,0.3883,0.10719999,0.08210001
east asia (wid),2006,0.19470001,0.3098,0.3866,0.10890000000000001,0.08580001
east asia (wid),2007,0.19390001,0.3036,0.39060000000000006,0.11190001000000001,0.082
east asia (wid),2008,0.18710000000000002,0.30460000000000004,0.39449997000000003,0.1137,0.07340000000000002
east asia (wid),2009,0.18029999,0.2978,0.40409999999999996,0.1178,0.06249998999999999
east asia (wid),2010,0.18300000000000002,0.2983,0.4029,0.1158,0.06720000000000002
east asia (wid),2011,0.16699999,0.3073,0.4056,0.12,0.04699998999999999
east asia (wid),2012,0.15990000000000001,0.30010000000000003,0.4136,0.12639999,0.033500010000000024
east asia (wid),2013,0.1574,0.30230001,0.4177,0.12259999,0.034800010000000006
east asia (wid),2014,0.1559,0.29600000000000004,0.42110000000000003,0.12700001,0.028899990000000014
east asia (wid),2015,0.156,0.2947,0.4216,0.1277,0.028299999999999992
east asia (wid),2016,0.15960000000000002,0.2926,0.4179,0.129800005,0.029799995000000024
east asia (wid),2017,0.16380001,0.2902,0.41630000000000006,0.129800005,0.034000005
east asia (wid),2018,0.15990000000000001,0.2898,0.41880000000000006,0.13150001,0.028399990000000014
east asia (wid),2019,0.15780001000000002,0.2873,0.4225,0.13249999,0.025300020000000006
east asia (wid),2020,0.1637,0.28810001,0.4172,0.13099999,0.03270001
east asia (wid),2021,0.16519999999999999,0.28439999,0.41979999999999995,0.13070001,0.03449998999999998
east asia (wid),2022,0.15860001,0.2873,0.4228,0.1313,0.027300010000000013
east germany,1980,0.0256,0.16380001,0.5093,0.3015,-0.2759
east germany,1981,0.0276,0.1645,0.50700005,0.30100000000000005,-0.27340000000000003
east germany,1982,0.029700000000000004,0.16510000000000002,0.5047,0.30050001000000004,-0.27080001000000004
east germany,1983,0.0319,0.1656,0.50239998,0.30010000000000003,-0.26820000000000005
east germany,1984,0.033799999000000004,0.1671,0.50120003,0.29789999,-0.264099991
east germany,1985,0.035700002,0.16869999,0.5,0.2956,-0.25989999799999997
east germany,1986,0.036899997999999996,0.16899999999999998,0.49950000000000006,0.29460000999999997,-0.257700012
east germany,1987,0.038,0.16949999,0.4991,0.29339998,-0.25539998
east germany,1988,0.039099998000000004,0.17,0.4987,0.2923,-0.253200002
east germany,1989,0.039099998000000004,0.17,0.4986,0.2923,-0.253200002
east germany,1990,0.039099998000000004,0.17,0.4986,0.2923,-0.253200002
east timor,2001,0.1759,0.2871,0.4056,0.13140000000000002,0.044499999999999984
east timor,2007,0.14599999,0.2564,0.4292,0.1684,-0.022400009999999998
east timor,2014,0.1533,0.2597,0.42,0.1671,-0.013800000000000007
east timor,2022,0.1759,0.2871,0.4056,0.13140000000000002,0.044499999999999984
eastern europe (wid),1820,0.1902,0.29480001,0.3471,0.16789999000000003,0.02230000999999998
eastern europe (wid),1850,0.19460001,0.29609999,0.3433,0.16609998999999998,0.028500020000000015
eastern europe (wid),1880,0.19220001,0.3044,0.3393,0.1641,0.02810001000000001
eastern europe (wid),1900,0.22939999,0.2933,0.32170002,0.15559999,0.0738
eastern europe (wid),1910,0.2237,0.28439999,0.331,0.16090000000000002,0.0628
eastern europe (wid),1920,0.12700001,0.2188,0.4148,0.2395,-0.11249999
eastern europe (wid),1930,0.10210000000000001,0.2076,0.43920001999999997,0.2511,-0.14899999999999997
eastern europe (wid),1940,0.0949,0.2321,0.43520000000000003,0.2378,-0.14290000000000003
eastern europe (wid),1950,0.0836,0.21199999,0.4644,0.24,-0.15639999999999998
eastern europe (wid),1960,0.0756,0.22220001,0.46159999999999995,0.24060001,-0.16500001
eastern europe (wid),1970,0.0678,0.20710001,0.45920000000000005,0.266,-0.19820000000000002
eastern europe (wid),1980,0.053700000000000005,0.21170000000000003,0.49520000000000003,0.23940000000000003,-0.18570000000000003
eastern europe (wid),1981,0.058499999999999996,0.21660000000000001,0.4941,0.23079999999999998,-0.17229999999999998
eastern europe (wid),1982,0.058300000000000005,0.2183,0.49420000000000003,0.22920000000000001,-0.1709
eastern europe (wid),1983,0.050800000000000005,0.20940000000000003,0.5007,0.2391,-0.1883
eastern europe (wid),1984,0.0519,0.2095,0.50010002,0.23850000000000002,-0.18660000000000002
eastern europe (wid),1985,0.050299997000000006,0.20510000000000003,0.50410004,0.24050001000000001,-0.190200013
eastern europe (wid),1986,0.0509,0.20510000000000003,0.50550003,0.23850000000000002,-0.18760000000000002
eastern europe (wid),1987,0.052799997,0.2039,0.50870003,0.2346,-0.181800003
eastern europe (wid),1988,0.0526,0.2027,0.5117,0.233,-0.1804
eastern europe (wid),1989,0.0555,0.21269998999999998,0.5057,0.2261,-0.1706
eastern europe (wid),1990,0.06480000000000001,0.2258,0.4941,0.21529999,-0.15049998999999997
eastern europe (wid),1991,0.0752,0.2266,0.49350000000000005,0.2047,-0.1295
eastern europe (wid),1992,0.08519999500000001,0.2211,0.4892,0.20440000000000003,-0.11920000500000001
eastern europe (wid),1993,0.09230000000000001,0.22829999999999998,0.4866,0.19280000000000003,-0.10050000000000002
eastern europe (wid),1994,0.1034,0.23039999000000003,0.4797,0.18660000000000002,-0.08320000000000001
eastern europe (wid),1995,0.1144,0.23980001,0.46840000000000004,0.1775,-0.06309999999999999
eastern europe (wid),1996,0.1061,0.2457,0.4708,0.17739999999999997,-0.07129999999999997
eastern europe (wid),1997,0.10890000000000001,0.2416,0.46740000000000004,0.1822,-0.07329999999999999
eastern europe (wid),1998,0.1155,0.24300000000000002,0.46039997,0.18109999,-0.06559998999999998
eastern europe (wid),1999,0.11220000000000001,0.2426,0.4656,0.1795,-0.06729999999999998
eastern europe (wid),2000,0.11130000000000001,0.25070000000000003,0.45799999999999996,0.17989999999999998,-0.06859999999999997
eastern europe (wid),2001,0.1099,0.25170002,0.45520000000000005,0.18309999999999998,-0.07319999999999999
eastern europe (wid),2002,0.11359999999999999,0.2545,0.4537,0.17810001,-0.06450001000000001
eastern europe (wid),2003,0.11630000000000001,0.26089998000000003,0.44980003,0.1729,-0.056599999999999984
eastern europe (wid),2004,0.12490000000000001,0.2552,0.4515,0.1684,-0.04349999999999998
eastern europe (wid),2005,0.129800005,0.24850000000000003,0.4522,0.16949999,-0.03969998499999999
eastern europe (wid),2006,0.132,0.2504,0.4667,0.15080000999999998,-0.018800009999999978
eastern europe (wid),2007,0.14059999,0.2486,0.4621,0.1487,-0.00810000999999999
eastern europe (wid),2008,0.13940001000000002,0.24359999,0.46219997,0.15469999,-0.01529997999999999
eastern europe (wid),2009,0.13429999,0.24489999999999998,0.469,0.1518,-0.017500009999999983
eastern europe (wid),2010,0.12620001,0.24739999999999998,0.4533,0.1732,-0.04699998999999999
eastern europe (wid),2011,0.12790001,0.2447,0.45890000000000003,0.16859998999999998,-0.04069997999999997
eastern europe (wid),2012,0.13169999000000002,0.24230000000000002,0.45809998,0.16789999000000003,-0.03620000000000001
eastern europe (wid),2013,0.129800005,0.24449999,0.45879997000000006,0.16670000000000001,-0.03689999500000002
eastern europe (wid),2014,0.1361,0.2426,0.45299999999999996,0.1684,-0.032299999999999995
eastern europe (wid),2015,0.14059999,0.244,0.44630000000000003,0.1691,-0.028500009999999992
eastern europe (wid),2016,0.1311,0.23980001,0.4536,0.17550001,-0.04440001000000002
eastern europe (wid),2017,0.12990000000000002,0.23920000000000002,0.45549999999999996,0.17550001,-0.045600009999999996
eastern europe (wid),2018,0.128,0.2425,0.45770000000000005,0.1718,-0.043800000000000006
eastern europe (wid),2019,0.1292,0.2411,0.45799999999999996,0.17170000000000002,-0.04250000000000001
eastern europe (wid),2020,0.1361,0.249,0.452,0.1629,-0.02679999999999999
eastern europe (wid),2021,0.1086,0.2557,0.46909999999999996,0.16670000000000001,-0.05810000000000001
eastern europe (wid),2022,0.1079,0.2552,0.4693,0.16760000000000003,-0.05970000000000003
ecuador,2002,0.19039999999999999,0.33989998,0.37770000000000004,0.092,0.09839999999999999
ecuador,2003,0.18989999999999999,0.33289997,0.3833,0.09380000000000001,0.09609999999999998
ecuador,2004,0.18300000000000002,0.3298,0.3891,0.098,0.08500000000000002
ecuador,2005,0.17620000000000002,0.32659999999999995,0.395,0.10220000000000001,0.07400000000000001
ecuador,2006,0.15389999,0.32460003,0.4103,0.11130000000000001,0.042599989999999976
ecuador,2007,0.1949,0.3357,0.375,0.0943,0.1006
ecuador,2008,0.14280001,0.35130000000000006,0.4037,0.10220000000000001,0.04060000999999999
ecuador,2009,0.14070000000000002,0.34409999999999996,0.41380000000000006,0.1014,0.039300000000000015
ecuador,2010,0.1783,0.3258,0.39640000000000003,0.09949999999999999,0.0788
ecuador,2011,0.129800005,0.31570000000000004,0.4412,0.1133,0.016500004999999998
ecuador,2012,0.1961,0.27190000000000003,0.4251,0.107,0.0891
ecuador,2013,0.15870001,0.2956,0.4257,0.1201,0.038600010000000004
ecuador,2014,0.14749999,0.2924,0.42590000000000006,0.13420001,0.013299979999999989
ecuador,2015,0.1236,0.2937,0.44600002000000005,0.1366,-0.012999999999999998
ecuador,2016,0.1232,0.2843,0.45670000000000005,0.1358,-0.0126
ecuador,2017,0.1376,0.28500000000000003,0.44670002,0.13079999,0.006800009999999995
ecuador,2018,0.13179999,0.2928,0.44560000000000005,0.129800005,0.0019999850000000097
ecuador,2019,0.1236,0.29249998000000005,0.45699997000000003,0.1268,-0.0031999999999999945
ecuador,2022,0.14360001,0.30469999999999997,0.44880000000000003,0.10289999999999999,0.04070001000000001
egypt,1990,0.15950001,0.3025,0.36840000000000006,0.1697,-0.010199989999999992
egypt,1992,0.1618,0.2988,0.3676,0.17190000000000003,-0.010100000000000026
egypt,1993,0.1629,0.29699999,0.36710000000000004,0.1729,-0.010000000000000009
egypt,1994,0.16399999999999998,0.2953,0.3667,0.174,-0.010000000000000009
egypt,1995,0.16510000000000002,0.29359999,0.36629997000000003,0.17500000000000002,-0.009899999999999992
egypt,1996,0.17329999999999998,0.29949999,0.35989998,0.1674,0.005899999999999989
egypt,1997,0.18099998,0.305,0.35380000000000006,0.1602,0.020799979999999996
egypt,1998,0.1883,0.3102,0.3482,0.1534,0.03489999999999999
egypt,1999,0.1952,0.31510002,0.34270000000000006,0.147,0.04820000000000002
egypt,2000,0.1929,0.31400002,0.3458,0.1472,0.04569999999999999
egypt,2001,0.1908,0.3129,0.3489,0.14740001,0.04339999
egypt,2002,0.1886,0.31189999,0.35210003,0.14749999,0.04110000999999999
egypt,2003,0.1865,0.31079998000000003,0.355,0.147699995,0.038800005
egypt,2004,0.18449998999999997,0.30970001,0.3579,0.1478,0.03669998999999999
egypt,2005,0.18660000000000002,0.3065,0.3592,0.14759999000000001,0.03900001
egypt,2006,0.18850000000000003,0.3036,0.36059998,0.14730000499999998,0.041199995000000045
egypt,2007,0.19039999999999999,0.30070002,0.3618,0.1471,0.04329999999999998
egypt,2008,0.19210001,0.2981,0.36289997,0.14679999000000002,0.04530001999999997
egypt,2009,0.18350000000000002,0.29929998,0.3643,0.1529,0.030600000000000016
egypt,2010,0.1749,0.30050001000000004,0.3657,0.159,0.015899999999999997
egypt,2011,0.1776,0.2974,0.3716,0.1534,0.0242
egypt,2012,0.18029999,0.29429998,0.3774,0.1479,0.03239998999999999
egypt,2013,0.18780000000000002,0.29339998,0.3722,0.14650000999999999,0.041299990000000036
egypt,2014,0.195,0.29269998999999997,0.36719997,0.1451,0.0499
egypt,2015,0.2021,0.29179998,0.36219997,0.1438,0.05829999999999999
egypt,2016,0.19760000000000003,0.2909,0.36539997,0.1462,0.05140000000000003
egypt,2017,0.19320002,0.29,0.36829998,0.14849999,0.04470003
egypt,2022,0.1808,0.29519998999999997,0.36950000000000005,0.15440001,0.026399989999999984
el salvador,2002,0.17850000000000002,0.3301,0.42340000000000005,0.0679,0.11060000000000002
el salvador,2003,0.1584,0.33539997,0.42519997,0.081,0.07740000000000001
el salvador,2004,0.1711,0.33039999999999997,0.4158,0.08269999500000001,0.08840000499999999
el salvador,2005,0.1996,0.3257,0.4073,0.067400002,0.13219999799999999
el salvador,2006,0.1582,0.34140000000000004,0.4168,0.0836,0.07460000000000001
el salvador,2007,0.1783,0.33520000000000005,0.40390000000000004,0.0825,0.09579999999999998
el salvador,2008,0.1688,0.3386,0.4094,0.08320000000000001,0.0856
el salvador,2009,0.15940001,0.3418,0.41490000000000005,0.08389999,0.07550002000000001
el salvador,2010,0.13259999,0.3396,0.44010002000000004,0.0876,0.044999990000000004
el salvador,2011,0.1417,0.3264,0.4403,0.09150000000000001,0.05019999999999998
el salvador,2012,0.15080000999999998,0.31330002,0.44060000000000005,0.0954,0.055400009999999986
el salvador,2013,0.2306,0.29409998000000004,0.38870003,0.0866,0.14400000000000002
el salvador,2014,0.21230000000000002,0.2997,0.40340000000000004,0.08470000000000001,0.1276
el salvador,2015,0.15099999,0.3196,0.4404,0.0891,0.06189999
el salvador,2016,0.1935,0.29359999,0.42729999999999996,0.08560000000000001,0.1079
el salvador,2017,0.13789999,0.2972,0.4703,0.09460000000000002,0.04329998999999998
el salvador,2018,0.1366,0.30109999,0.46649999999999997,0.0958,0.0408
el salvador,2022,0.1258,0.3012,0.47260002,0.1003,0.025499999999999995
equatorial guinea,2022,0.17370000000000002,0.34020000000000006,0.36979999999999996,0.11630000000000001,0.05740000000000001
eritrea,2022,0.24429998000000003,0.2915,0.33199997000000003,0.13210000000000002,0.11219998
estonia,1988,0.0468,0.19100000000000003,0.5159,0.2463,-0.19949999999999998
estonia,1999,0.161,0.25680000000000003,0.42200000000000004,0.16010000000000002,0.0008999999999999841
estonia,2000,0.15230000000000002,0.26859999,0.4276,0.1516,0.0007000000000000062
estonia,2001,0.14669999,0.26390001,0.43229999999999996,0.15710001,-0.01040002000000001
estonia,2002,0.16460000000000002,0.2635,0.42110000000000003,0.15080000999999998,0.01379999000000004
estonia,2003,0.16300001000000003,0.26539999000000003,0.4364,0.13519999500000002,0.02780001500000001
estonia,2004,0.1549,0.2536,0.44079999999999997,0.15070001,0.0041999900000000145
estonia,2005,0.1945,0.2514,0.4062,0.1478,0.04670000000000002
estonia,2006,0.15660000000000002,0.25130001,0.433,0.1591,-0.0024999999999999745
estonia,2007,0.1577,0.23750000000000002,0.44,0.1649,-0.007199999999999984
estonia,2008,0.13269999500000002,0.2433,0.44760002,0.17630001,-0.04360001499999999
estonia,2009,0.0959,0.24920000000000003,0.4648,0.18989999999999999,-0.09399999999999999
estonia,2010,0.11240001,0.24760000000000001,0.46,0.18,-0.06759999
estonia,2011,0.12890000000000001,0.24359999,0.45380000000000004,0.1736,-0.04469999999999999
